station,t,veh_5min
716857,0,74
716857,300,223
716857,600,293
716857,900,325
716857,1200,307
716857,1500,341
716857,1800,336
716857,2100,334
716857,2400,341
716857,2700,381
716857,3000,394
716857,3300,434
716857,3600,427
716857,3900,471
716857,4200,460
716857,4500,468
716857,4800,495
716857,5100,488
716857,5400,469
716857,5700,482
716857,6000,474
716857,6300,516
716857,6600,487
716857,6900,478
716857,7200,472
716857,7500,475
716857,7800,476
716857,8100,500
716857,8400,496
716857,8700,473
716857,9000,474
716857,9300,471
716857,9600,490
716857,9900,472
716857,10200,493
716857,10500,484
716857,10800,502
716857,11100,505
716857,11400,492
716857,11700,486
716857,12000,491
716857,12300,492
716857,12600,480
716857,12900,506
716857,13200,476
716857,13500,494
716857,13800,490
716857,14100,495
716857,14400,493
716857,14700,467
716857,15000,490
716857,15300,499
716857,15600,498
716857,15900,484
716857,16200,475
716857,16500,477
716857,16800,462
716857,17100,439
716857,17400,423
716857,17700,415
716857,18000,414
716857,18300,457
716857,18600,445
716857,18900,439
716857,19200,444
716857,19500,439
716857,19800,401
716857,20100,440
716857,20400,412
716857,20700,416
716857,21000,423
716857,21300,419
716857,21600,456
716857,21900,395
716857,22200,427
716857,22500,428
716857,22800,442
716857,23100,407
717980,0,86
717980,300,238
717980,600,292
717980,900,319
717980,1200,311
717980,1500,332
717980,1800,341
717980,2100,319
717980,2400,355
717980,2700,370
717980,3000,401
717980,3300,434
717980,3600,431
717980,3900,476
717980,4200,472
717980,4500,454
717980,4800,496
717980,5100,492
717980,5400,459
717980,5700,482
717980,6000,486
717980,6300,505
717980,6600,489
717980,6900,462
717980,7200,474
717980,7500,475
717980,7800,492
717980,8100,479
717980,8400,481
717980,8700,477
717980,9000,480
717980,9300,472
717980,9600,463
717980,9900,482
717980,10200,496
717980,10500,468
717980,10800,494
717980,11100,512
717980,11400,473
717980,11700,497
717980,12000,501
717980,12300,470
717980,12600,473
717980,12900,508
717980,13200,469
717980,13500,509
717980,13800,480
717980,14100,479
717980,14400,475
717980,14700,485
717980,15000,486
717980,15300,482
717980,15600,494
717980,15900,484
717980,16200,476
717980,16500,471
717980,16800,437
717980,17100,439
717980,17400,423
717980,17700,408
717980,18000,417
717980,18300,461
717980,18600,433
717980,18900,433
717980,19200,445
717980,19500,437
717980,19800,407
717980,20100,427
717980,20400,408
717980,20700,399
717980,21000,436
717980,21300,423
717980,21600,441
717980,21900,399
717980,22200,425
717980,22500,425
717980,22800,441
717980,23100,408
717983,0,340
717983,300,393
717983,600,418
717983,900,446
717983,1200,469
717983,1500,469
717983,1800,452
717983,2100,421
717983,2400,443
717983,2700,478
717983,3000,480
717983,3300,467
717983,3600,473
717983,3900,433
717983,4200,446
717983,4500,444
717983,4800,438
717983,5100,400
717983,5400,454
717983,5700,361
717983,6000,405
717983,6300,388
717983,6600,374
717983,6900,388
717983,7200,446
717983,7500,294
717983,7800,358
717983,8100,342
717983,8400,445
717983,8700,257
717983,9000,403
717983,9300,387
717983,9600,325
717983,9900,373
717983,10200,359
717983,10500,319
717983,10800,400
717983,11100,388
717983,11400,303
717983,11700,454
717983,12000,420
717983,12300,370
717983,12600,390
717983,12900,350
717983,13200,425
717983,13500,355
717983,13800,406
717983,14100,393
717983,14400,401
717983,14700,403
717983,15000,406
717983,15300,395
717983,15600,427
717983,15900,413
717983,16200,433
717983,16500,407
717983,16800,411
717983,17100,409
717983,17400,433
717983,17700,398
717983,18000,401
717983,18300,393
717983,18600,384
717983,18900,395
717983,19200,391
717983,19500,407
717983,19800,397
717983,20100,392
717983,20400,391
717983,20700,405
717983,21000,405
717983,21300,394
717983,21600,407
717983,21900,408
717983,22200,412
717983,22500,396
717983,22800,393
717983,23100,415
