station,t,veh_5min
716857,0,65
716857,300,191
716857,600,270
716857,900,268
716857,1200,298
716857,1500,293
716857,1800,286
716857,2100,276
716857,2400,326
716857,2700,318
716857,3000,345
716857,3300,390
716857,3600,377
716857,3900,420
716857,4200,428
716857,4500,439
716857,4800,471
716857,5100,450
716857,5400,407
716857,5700,417
716857,6000,395
716857,6300,414
716857,6600,403
716857,6900,408
716857,7200,453
716857,7500,432
716857,7800,486
716857,8100,465
716857,8400,474
716857,8700,481
716857,9000,489
716857,9300,457
716857,9600,455
716857,9900,463
716857,10200,477
716857,10500,470
716857,10800,498
716857,11100,458
716857,11400,497
716857,11700,477
716857,12000,481
716857,12300,484
716857,12600,463
716857,12900,458
716857,13200,443
716857,13500,458
716857,13800,459
716857,14100,449
716857,14400,448
716857,14700,439
716857,15000,448
716857,15300,411
716857,15600,428
716857,15900,406
716857,16200,387
716857,16500,404
716857,16800,416
716857,17100,403
716857,17400,409
716857,17700,397
716857,18000,416
716857,18300,428
716857,18600,429
716857,18900,396
716857,19200,403
716857,19500,421
716857,19800,404
716857,20100,397
716857,20400,387
716857,20700,388
716857,21000,419
716857,21300,367
716857,21600,372
716857,21900,413
716857,22200,397
716857,22500,315
716857,22800,397
716857,23100,327
717980,0,74
717980,300,194
717980,600,278
717980,900,265
717980,1200,295
717980,1500,292
717980,1800,289
717980,2100,279
717980,2400,307
717980,2700,324
717980,3000,350
717980,3300,382
717980,3600,384
717980,3900,422
717980,4200,431
717980,4500,443
717980,4800,461
717980,5100,453
717980,5400,395
717980,5700,413
717980,6000,390
717980,6300,421
717980,6600,399
717980,6900,410
717980,7200,452
717980,7500,440
717980,7800,482
717980,8100,465
717980,8400,482
717980,8700,467
717980,9000,485
717980,9300,458
717980,9600,459
717980,9900,467
717980,10200,471
717980,10500,475
717980,10800,482
717980,11100,455
717980,11400,498
717980,11700,466
717980,12000,483
717980,12300,473
717980,12600,461
717980,12900,456
717980,13200,437
717980,13500,466
717980,13800,459
717980,14100,433
717980,14400,445
717980,14700,447
717980,15000,443
717980,15300,403
717980,15600,423
717980,15900,399
717980,16200,392
717980,16500,406
717980,16800,406
717980,17100,400
717980,17400,408
717980,17700,393
717980,18000,422
717980,18300,431
717980,18600,416
717980,18900,398
717980,19200,399
717980,19500,418
717980,19800,397
717980,20100,401
717980,20400,371
717980,20700,398
717980,21000,410
717980,21300,365
717980,21600,372
717980,21900,414
717980,22200,383
717980,22500,325
717980,22800,387
717980,23100,320
717983,0,279
717983,300,343
717983,600,362
717983,900,420
717983,1200,408
717983,1500,403
717983,1800,383
717983,2100,362
717983,2400,408
717983,2700,422
717983,3000,453
717983,3300,483
717983,3600,498
717983,3900,466
717983,4200,431
717983,4500,447
717983,4800,437
717983,5100,426
717983,5400,449
717983,5700,435
717983,6000,420
717983,6300,423
717983,6600,415
717983,6900,415
717983,7200,377
717983,7500,446
717983,7800,357
717983,8100,396
717983,8400,339
717983,8700,445
717983,9000,343
717983,9300,441
717983,9600,321
717983,9900,410
717983,10200,421
717983,10500,396
717983,10800,363
717983,11100,303
717983,11400,442
717983,11700,369
717983,12000,459
717983,12300,331
717983,12600,407
717983,12900,420
717983,13200,387
717983,13500,382
717983,13800,444
717983,14100,398
717983,14400,442
717983,14700,400
717983,15000,390
717983,15300,416
717983,15600,399
717983,15900,393
717983,16200,400
717983,16500,384
717983,16800,382
717983,17100,377
717983,17400,396
717983,17700,412
717983,18000,376
717983,18300,421
717983,18600,402
717983,18900,397
717983,19200,383
717983,19500,389
717983,19800,415
717983,20100,399
717983,20400,398
717983,20700,406
717983,21000,404
717983,21300,388
717983,21600,398
717983,21900,406
717983,22200,412
717983,22500,396
717983,22800,386
717983,23100,399
717986,0,65
717986,300,192
717986,600,257
717986,900,221
717986,1200,264
717986,1500,272
717986,1800,251
717986,2100,245
717986,2400,259
717986,2700,277
717986,3000,281
717986,3300,315
717986,3600,338
717986,3900,338
717986,4200,362
717986,4500,384
717986,4800,379
717986,5100,364
717986,5400,344
717986,5700,341
717986,6000,351
717986,6300,315
717986,6600,341
717986,6900,383
717986,7200,376
717986,7500,399
717986,7800,412
717986,8100,395
717986,8400,382
717986,8700,430
717986,9000,386
717986,9300,389
717986,9600,404
717986,9900,398
717986,10200,419
717986,10500,397
717986,10800,400
717986,11100,408
717986,11400,402
717986,11700,375
717986,12000,409
717986,12300,410
717986,12600,393
717986,12900,385
717986,13200,383
717986,13500,401
717986,13800,366
717986,14100,379
717986,14400,375
717986,14700,389
717986,15000,367
717986,15300,376
717986,15600,355
717986,15900,355
717986,16200,363
717986,16500,351
717986,16800,349
717986,17100,374
717986,17400,344
717986,17700,331
717986,18000,370
717986,18300,353
717986,18600,370
717986,18900,342
717986,19200,355
717986,19500,351
717986,19800,346
717986,20100,359
717986,20400,325
717986,20700,350
717986,21000,344
717986,21300,307
717986,21600,340
717986,21900,348
717986,22200,275
717986,22500,320
717986,22800,264
717986,23100,296
717989,0,48
717989,300,191
717989,600,251
717989,900,215
717989,1200,260
717989,1500,267
717989,1800,240
717989,2100,235
717989,2400,245
717989,2700,269
717989,3000,274
717989,3300,299
717989,3600,321
717989,3900,326
717989,4200,339
717989,4500,370
717989,4800,369
717989,5100,344
717989,5400,350
717989,5700,310
717989,6000,322
717989,6300,303
717989,6600,336
717989,6900,364
717989,7200,349
717989,7500,391
717989,7800,386
717989,8100,371
717989,8400,370
717989,8700,399
717989,9000,375
717989,9300,367
717989,9600,376
717989,9900,384
717989,10200,387
717989,10500,374
717989,10800,373
717989,11100,381
717989,11400,386
717989,11700,369
717989,12000,376
717989,12300,386
717989,12600,384
717989,12900,375
717989,13200,371
717989,13500,392
717989,13800,348
717989,14100,356
717989,14400,368
717989,14700,372
717989,15000,360
717989,15300,369
717989,15600,344
717989,15900,345
717989,16200,343
717989,16500,326
717989,16800,333
717989,17100,356
717989,17400,329
717989,17700,325
717989,18000,347
717989,18300,349
717989,18600,338
717989,18900,317
717989,19200,338
717989,19500,343
717989,19800,325
717989,20100,342
717989,20400,326
717989,20700,341
717989,21000,330
717989,21300,296
717989,21600,322
717989,21900,318
717989,22200,261
717989,22500,296
717989,22800,247
717989,23100,279
717992,0,170
717992,300,306
717992,600,323
717992,900,376
717992,1200,375
717992,1500,383
717992,1800,380
717992,2100,363
717992,2400,363
717992,2700,421
717992,3000,403
717992,3300,457
717992,3600,421
717992,3900,440
717992,4200,442
717992,4500,403
717992,4800,431
717992,5100,377
717992,5400,456
717992,5700,407
717992,6000,398
717992,6300,389
717992,6600,432
717992,6900,386
717992,7200,419
717992,7500,381
717992,7800,422
717992,8100,386
717992,8400,424
717992,8700,373
717992,9000,418
717992,9300,401
717992,9600,400
717992,9900,425
717992,10200,393
717992,10500,386
717992,10800,429
717992,11100,363
717992,11400,407
717992,11700,384
717992,12000,411
717992,12300,398
717992,12600,434
717992,12900,381
717992,13200,367
717992,13500,429
717992,13800,400
717992,14100,483
717992,14400,425
717992,14700,395
717992,15000,457
717992,15300,421
717992,15600,399
717992,15900,450
717992,16200,457
717992,16500,409
717992,16800,413
717992,17100,446
717992,17400,411
717992,17700,407
717992,18000,409
717992,18300,378
717992,18600,429
717992,18900,373
717992,19200,399
717992,19500,383
717992,19800,381
717992,20100,401
717992,20400,374
717992,20700,388
717992,21000,398
717992,21300,371
717992,21600,386
717992,21900,371
717992,22200,373
717992,22500,427
717992,22800,392
717992,23100,372
717995,0,183
717995,300,312
717995,600,335
717995,900,379
717995,1200,375
717995,1500,387
717995,1800,393
717995,2100,374
717995,2400,370
717995,2700,434
717995,3000,407
717995,3300,464
717995,3600,446
717995,3900,450
717995,4200,455
717995,4500,451
717995,4800,446
717995,5100,421
717995,5400,450
717995,5700,436
717995,6000,412
717995,6300,419
717995,6600,458
717995,6900,407
717995,7200,434
717995,7500,419
717995,7800,446
717995,8100,432
717995,8400,446
717995,8700,399
717995,9000,457
717995,9300,426
717995,9600,432
717995,9900,460
717995,10200,424
717995,10500,432
717995,10800,455
717995,11100,399
717995,11400,406
717995,11700,392
717995,12000,442
717995,12300,420
717995,12600,447
717995,12900,421
717995,13200,385
717995,13500,426
717995,13800,424
717995,14100,474
