station,t,veh_5min
716857,0,84
716857,300,258
716857,600,332
716857,900,383
716857,1200,350
716857,1500,389
716857,1800,378
716857,2100,369
716857,2400,394
716857,2700,423
716857,3000,439
716857,3300,450
716857,3600,477
716857,3900,484
716857,4200,505
716857,4500,488
716857,4800,504
716857,5100,476
716857,5400,462
716857,5700,485
716857,6000,486
716857,6300,491
716857,6600,477
716857,6900,467
716857,7200,487
716857,7500,488
716857,7800,487
716857,8100,496
716857,8400,499
716857,8700,491
716857,9000,486
716857,9300,506
716857,9600,479
716857,9900,479
716857,10200,492
716857,10500,484
716857,10800,483
716857,11100,491
716857,11400,494
716857,11700,495
716857,12000,502
716857,12300,506
716857,12600,490
716857,12900,497
716857,13200,492
716857,13500,499
716857,13800,493
716857,14100,478
716857,14400,485
716857,14700,500
716857,15000,488
716857,15300,494
716857,15600,479
716857,15900,499
716857,16200,485
716857,16500,473
716857,16800,488
716857,17100,471
716857,17400,478
716857,17700,473
716857,18000,489
716857,18300,497
716857,18600,475
716857,18900,481
716857,19200,496
716857,19500,493
716857,19800,481
716857,20100,481
716857,20400,449
716857,20700,422
716857,21000,438
716857,21300,441
716857,21600,444
716857,21900,440
716857,22200,462
716857,22500,440
716857,22800,439
716857,23100,448
717980,0,95
717980,300,259
717980,600,345
717980,900,371
717980,1200,359
717980,1500,391
717980,1800,373
717980,2100,363
717980,2400,383
717980,2700,431
717980,3000,448
717980,3300,445
717980,3600,481
717980,3900,498
717980,4200,487
717980,4500,502
717980,4800,483
717980,5100,481
717980,5400,466
717980,5700,489
717980,6000,474
717980,6300,477
717980,6600,474
717980,6900,482
717980,7200,468
717980,7500,502
717980,7800,463
717980,8100,492
717980,8400,501
717980,8700,495
717980,9000,486
717980,9300,485
717980,9600,488
717980,9900,470
717980,10200,485
717980,10500,484
717980,10800,495
717980,11100,479
717980,11400,489
717980,11700,483
717980,12000,513
717980,12300,506
717980,12600,488
717980,12900,503
717980,13200,473
717980,13500,492
717980,13800,494
717980,14100,453
717980,14400,500
717980,14700,485
717980,15000,486
717980,15300,479
717980,15600,496
717980,15900,476
717980,16200,485
717980,16500,487
717980,16800,466
717980,17100,472
717980,17400,491
717980,17700,467
717980,18000,482
717980,18300,472
717980,18600,470
717980,18900,482
717980,19200,494
717980,19500,495
717980,19800,467
717980,20100,468
717980,20400,441
717980,20700,420
717980,21000,436
717980,21300,438
717980,21600,447
717980,21900,432
717980,22200,458
717980,22500,442
717980,22800,437
717980,23100,445
717983,0,375
717983,300,449
717983,600,461
717983,900,495
717983,1200,456
717983,1500,428
717983,1800,424
717983,2100,425
717983,2400,422
717983,2700,424
717983,3000,435
717983,3300,440
717983,3600,460
717983,3900,464
717983,4200,458
717983,4500,468
717983,4800,444
717983,5100,442
717983,5400,316
717983,5700,461
717983,6000,329
717983,6300,421
717983,6600,348
717983,6900,322
717983,7200,392
717983,7500,340
717983,7800,292
717983,8100,334
717983,8400,380
717983,8700,464
717983,9000,236
717983,9300,454
717983,9600,330
717983,9900,372
717983,10200,372
717983,10500,294
717983,10800,414
717983,11100,304
717983,11400,424
717983,11700,326
717983,12000,342
717983,12300,398
717983,12600,344
717983,12900,448
717983,13200,378
717983,13500,325
717983,13800,383
717983,14100,400
717983,14400,370
717983,14700,379
717983,15000,359
717983,15300,409
717983,15600,400
717983,15900,449
717983,16200,434
717983,16500,413
717983,16800,418
717983,17100,393
717983,17400,425
717983,17700,409
717983,18000,414
717983,18300,400
717983,18600,417
717983,18900,421
717983,19200,397
717983,19500,393
717983,19800,415
717983,20100,416
717983,20400,419
717983,20700,411
717983,21000,410
717983,21300,404
717983,21600,415
717983,21900,404
717983,22200,408
717983,22500,418
717983,22800,411
717983,23100,406
717986,0,88
717986,300,238
717986,600,331
717986,900,296
717986,1200,340
717986,1500,350
717986,1800,354
717986,2100,295
717986,2400,339
717986,2700,355
717986,3000,386
717986,3300,389
717986,3600,389
717986,3900,446
717986,4200,450
717986,4500,420
717986,4800,434
717986,5100,426
717986,5400,405
717986,5700,428
717986,6000,431
717986,6300,398
717986,6600,381
717986,6900,429
717986,7200,372
717986,7500,398
717986,7800,432
717986,8100,344
717986,8400,446
717986,8700,377
717986,9000,400
717986,9300,386
717986,9600,400
717986,9900,412
717986,10200,366
717986,10500,377
717986,10800,389
717986,11100,388
717986,11400,382
717986,11700,386
717986,12000,415
717986,12300,394
717986,12600,411
717986,12900,381
717986,13200,420
717986,13500,409
717986,13800,409
717986,14100,366
717986,14400,384
717986,14700,390
717986,15000,429
717986,15300,365
717986,15600,421
717986,15900,414
717986,16200,419
717986,16500,392
717986,16800,433
717986,17100,421
717986,17400,367
717986,17700,375
717986,18000,373
717986,18300,381
717986,18600,366
717986,18900,359
717986,19200,384
717986,19500,343
717986,19800,368
717986,20100,359
717986,20400,359
717986,20700,359
717986,21000,356
717986,21300,359
717986,21600,364
717986,21900,360
717986,22200,344
717986,22500,371
717986,22800,365
717986,23100,369
717989,0,67
717989,300,236
717989,600,325
717989,900,284
717989,1200,345
717989,1500,337
717989,1800,339
717989,2100,282
717989,2400,326
717989,2700,340
717989,3000,362
717989,3300,364
717989,3600,391
717989,3900,426
717989,4200,414
717989,4500,413
717989,4800,412
717989,5100,400
717989,5400,399
717989,5700,387
717989,6000,407
717989,6300,393
717989,6600,372
717989,6900,415
717989,7200,343
717989,7500,380
717989,7800,399
717989,8100,305
717989,8400,424
717989,8700,317
717989,9000,379
717989,9300,346
717989,9600,358
717989,9900,397
717989,10200,325
717989,10500,360
717989,10800,348
717989,11100,344
717989,11400,351
717989,11700,361
717989,12000,340
717989,12300,347
717989,12600,384
717989,12900,363
717989,13200,391
717989,13500,393
717989,13800,382
717989,14100,324
717989,14400,357
717989,14700,354
717989,15000,421
717989,15300,339
717989,15600,404
717989,15900,384
717989,16200,393
717989,16500,363
717989,16800,401
717989,17100,400
717989,17400,338
717989,17700,354
717989,18000,344
717989,18300,348
717989,18600,336
717989,18900,319
717989,19200,337
717989,19500,321
717989,19800,342
717989,20100,332
717989,20400,342
717989,20700,328
717989,21000,332
717989,21300,328
717989,21600,340
717989,21900,331
717989,22200,326
717989,22500,329
717989,22800,332
717989,23100,342
717992,0,223
717992,300,371
717992,600,404
717992,900,443
717992,1200,448
717992,1500,427
717992,1800,418
717992,2100,409
717992,2400,415
717992,2700,406
717992,3000,413
717992,3300,412
717992,3600,456
717992,3900,440
717992,4200,412
717992,4500,353
717992,4800,399
717992,5100,376
717992,5400,435
717992,5700,365
717992,6000,365
717992,6300,385
717992,6600,314
717992,6900,399
717992,7200,314
717992,7500,382
717992,7800,384
717992,8100,436
717992,8400,392
717992,8700,406
717992,9000,395
717992,9300,378
717992,9600,386
717992,9900,352
717992,10200,392
717992,10500,388
717992,10800,354
717992,11100,374
717992,11400,397
717992,11700,414
717992,12000,370
717992,12300,380
717992,12600,394
717992,12900,347
717992,13200,372
717992,13500,399
717992,13800,412
717992,14100,363
717992,14400,370
717992,14700,409
717992,15000,421
717992,15300,440
717992,15600,467
717992,15900,439
717992,16200,413
717992,16500,434
717992,16800,418
717992,17100,433
717992,17400,442
717992,17700,410
717992,18000,428
717992,18300,417
717992,18600,386
717992,18900,413
717992,19200,424
717992,19500,442
717992,19800,435
717992,20100,397
717992,20400,412
717992,20700,440
717992,21000,424
717992,21300,452
717992,21600,424
717992,21900,383
717992,22200,445
717992,22500,377
717992,22800,469
717992,23100,427
717995,0,226
717995,300,366
717995,600,398
717995,900,432
717995,1200,467
717995,1500,427
717995,1800,426
717995,2100,441
717995,2400,423
717995,2700,421
717995,3000,433
717995,3300,423
717995,3600,487
717995,3900,472
717995,4200,446
717995,4500,403
717995,4800,417
717995,5100,428
717995,5400,463
717995,5700,406
717995,6000,399
717995,6300,416
717995,6600,363
717995,6900,446
717995,7200,347
717995,7500,444
717995,7800,444
717995,8100,477
717995,8400,430
717995,8700,455
717995,9000,435
717995,9300,419
717995,9600,429
717995,9900,414
717995,10200,438
717995,10500,425
717995,10800,423
717995,11100,406
717995,11400,435
717995,11700,441
717995,12000,403
717995,12300,414
717995,12600,425
717995,12900,374
717995,13200,405
717995,13500,425
717995,13800,423
717995,14100,393
717995,14400,422
717995,14700,419
717995,15000,456
717995,15300,441
717995,15600,478
717995,15900,451
717995,16200,437
717995,16500,447
717995,16800,428
717995,17100,439
717995,17400,455
717995,17700,413
717995,18000,417
717995,18300,449
717995,18600,414
717995,18900,423
717995,19200,447
717995,19500,457
717995,19800,425
717995,20100,404
717995,20400,427
717995,20700,422
717995,21000,417
717995,21300,460
717995,21600,432
717995,21900,405
717995,22200,440
717995,22500,398
717995,22800,471
717995,23100,417
718002,0,73
718002,300,236
718002,600,285
718002,900,275
718002,1200,327
718002,1500,336
718002,1800,293
718002,2100,285
718002,2400,306
718002,2700,325
718002,3000,327
718002,3300,364
718002,3600,389
718002,3900,375
718002,4200,390
718002,4500,380
718002,4800,385
718002,5100,387
718002,5400,390
718002,5700,390
718002,6000,385
718002,6300,387
718002,6600,373
718002,6900,393
718002,7200,375
718002,7500,385
718002,7800,380
718002,8100,386
718002,8400,380
718002,8700,384
718002,9000,375
718002,9300,382
718002,9600,375
718002,9900,269
718002,10200,397
718002,10500,336
718002,10800,389
718002,11100,322
718002,11400,331
718002,11700,362
718002,12000,335
718002,12300,268
718002,12600,392
718002,12900,292
718002,13200,403
718002,13500,346
718002,13800,388
718002,14100,394
718002,14400,318
718002,14700,389
718002,15000,271
718002,15300,394
718002,15600,375
718002,15900,382
718002,16200,383
718002,16500,394
718002,16800,384
718002,17100,383
718002,17400,379
718002,17700,386
718002,18000,385
718002,18300,385
718002,18600,383
718002,18900,365
718002,19200,382
718002,19500,384
718002,19800,395
718002,20100,372
718002,20400,379
718002,20700,375
718002,21000,387
718002,21300,374
718002,21600,389
718002,21900,383
718002,22200,373
718002,22500,370
718002,22800,379
718002,23100,380
718008,0,179
718008,300,275
718008,600,285
718008,900,319
718008,1200,349
718008,1500,333
718008,1800,282
718008,2100,306
718008,2400,331
718008,2700,347
718008,3000,372
718008,3300,414
718008,3600,414
718008,3900,437
718008,4200,459
718008,4500,474
718008,4800,461
718008,5100,469
718008,5400,429
718008,5700,419
718008,6000,431
718008,6300,419
718008,6600,454
718008,6900,470
718008,7200,480
718008,7500,467
718008,7800,427
718008,8100,431
718008,8400,434
718008,8700,426
718008,9000,410
718008,9300,396
718008,9600,393
718008,9900,407
718008,10200,358
718008,10500,327
718008,10800,407
718008,11100,375
718008,11400,369
718008,11700,417
718008,12000,330
718008,12300,356
718008,12600,366
718008,12900,293
718008,13200,391
718008,13500,332
718008,13800,363
718008,14100,405
718008,14400,429
718008,14700,399
718008,15000,364
718008,15300,324
718008,15600,376
718008,15900,433
718008,16200,383
718008,16500,423
718008,16800,390
718008,17100,490
718008,17400,383
718008,17700,386
718008,18000,385
718008,18300,396
718008,18600,431
718008,18900,438
718008,19200,344
718008,19500,467
718008,19800,346
718008,20100,430
718008,20400,441
718008,20700,419
718008,21000,387
718008,21300,395
718008,21600,410
718008,21900,406
718008,22200,419
718008,22500,390
718008,22800,434
718008,23100,345
718012,0,215
718012,300,287
718012,600,272
718012,900,322
718012,1200,353
718012,1500,310
718012,1800,285
718012,2100,301
718012,2400,331
718012,2700,339
718012,3000,375
718012,3300,402
718012,3600,407
718012,3900,431
718012,4200,468
718012,4500,473
718012,4800,454
718012,5100,468
718012,5400,389
718012,5700,439
718012,6000,394
718012,6300,431
718012,6600,458
718012,6900,443
718012,7200,489
718012,7500,421
718012,7800,413
718012,8100,408
718012,8400,405
718012,8700,421
718012,9000,413
718012,9300,407
718012,9600,408
718012,9900,406
718012,10200,411
718012,10500,414
718012,10800,319
718012,11100,439
718012,11400,369
718012,11700,341
718012,12000,418
718012,12300,303
718012,12600,349
718012,12900,362
718012,13200,231
718012,13500,443
718012,13800,311
718012,14100,380
718012,14400,363
718012,14700,451
718012,15000,385
718012,15300,322
718012,15600,323
718012,15900,386
718012,16200,410
718012,16500,369
718012,16800,447
