station,t,mph
716857,0,64.199
716857,300,62.405
716857,600,60.473
716857,900,60.2
716857,1200,60.339
716857,1500,60.863
716857,1800,59.749
716857,2100,61.515
716857,2400,60.477
716857,2700,60.557
716857,3000,60.182
716857,3300,59.566
716857,3600,58.559
716857,3900,58.394
716857,4200,58.361
716857,4500,58.701
716857,4800,57.746
716857,5100,58.583
716857,5400,59.177
716857,5700,58.774
716857,6000,58.314
716857,6300,58.862
716857,6600,57.789
716857,6900,60.041
716857,7200,58.416
716857,7500,59.224
716857,7800,57.335
716857,8100,58.44
716857,8400,58.079
716857,8700,58.159
716857,9000,57.257
716857,9300,57.645
716857,9600,57.636
716857,9900,57.868
716857,10200,58.301
716857,10500,57.978
716857,10800,58.025
716857,11100,57.671
716857,11400,57.864
716857,11700,58.072
716857,12000,57.96
716857,12300,57.586
716857,12600,57.758
716857,12900,57.467
716857,13200,57.023
716857,13500,57.433
716857,13800,58.181
716857,14100,58.323
716857,14400,57.078
716857,14700,57.882
716857,15000,58.708
716857,15300,57.244
716857,15600,57.958
716857,15900,57.775
716857,16200,60.034
716857,16500,58.897
716857,16800,56.938
716857,17100,58.579
716857,17400,58.834
716857,17700,58.26
716857,18000,58.773
716857,18300,57.553
716857,18600,58.19
716857,18900,59.425
716857,19200,58.582
716857,19500,57.939
716857,19800,58.931
716857,20100,59.064
716857,20400,59.149
716857,20700,60.1
716857,21000,59.368
716857,21300,60.1
716857,21600,59.741
716857,21900,59.211
716857,22200,59.067
716857,22500,59.762
716857,22800,59.9
716857,23100,59.486
717980,0,57.795
717980,300,56.154
717980,600,50.735
717980,900,50.475
717980,1200,49.856
717980,1500,47.449
717980,1800,52.315
717980,2100,51.774
717980,2400,49.526
717980,2700,41.193
717980,3000,41.556
717980,3300,41.666
717980,3600,38.209
717980,3900,37.467
717980,4200,35.813
717980,4500,35.991
717980,4800,35.066
717980,5100,38.491
717980,5400,36.94
717980,5700,35.434
717980,6000,36.379
717980,6300,35.834
717980,6600,35.925
717980,6900,36.688
717980,7200,36.358
717980,7500,36.355
717980,7800,33.128
717980,8100,35.974
717980,8400,35.273
717980,8700,35.626
717980,9000,35.441
717980,9300,35.186
717980,9600,35.569
717980,9900,33.721
717980,10200,36.064
717980,10500,35.699
717980,10800,35.192
717980,11100,34.017
717980,11400,34.53
717980,11700,35.203
717980,12000,34.996
717980,12300,35.23
717980,12600,33.923
717980,12900,34.881
717980,13200,31.948
717980,13500,33.677
717980,13800,34.405
717980,14100,36.369
717980,14400,35.903
717980,14700,35.383
717980,15000,35.437
717980,15300,35.789
717980,15600,35.489
717980,15900,35.94
717980,16200,35.168
717980,16500,38.613
717980,16800,35.82
717980,17100,34.68
717980,17400,35.367
717980,17700,34.973
717980,18000,34.556
717980,18300,32.063
717980,18600,35.193
717980,18900,36.664
717980,19200,35.367
717980,19500,37.832
717980,19800,37.649
717980,20100,37.557
717980,20400,38.914
717980,20700,43.357
717980,21000,41.571
717980,21300,40.88
717980,21600,38.566
717980,21900,41.175
717980,22200,40.731
717980,22500,41.056
717980,22800,40.136
717980,23100,41.704
717983,0,55.763
717983,300,53.503
717983,600,49.847
717983,900,43.555
717983,1200,46.706
717983,1500,54.057
717983,1800,56.342
717983,2100,56.108
717983,2400,56.403
717983,2700,54.188
717983,3000,56.075
717983,3300,54.843
717983,3600,53.74
717983,3900,51.136
717983,4200,49.996
717983,4500,51.733
717983,4800,54.707
717983,5100,43.276
717983,5400,27.807
717983,5700,37.303
717983,6000,36.938
717983,6300,34.14
717983,6600,30.511
717983,6900,24.111
717983,7200,23.624
717983,7500,22.826
717983,7800,21.635
717983,8100,21.146
717983,8400,32.467
717983,8700,37.272
717983,9000,17.809
717983,9300,34.779
717983,9600,26.155
717983,9900,28.525
717983,10200,20.01
717983,10500,27.212
717983,10800,24.435
717983,11100,26.004
717983,11400,34.284
717983,11700,27.674
717983,12000,39.469
717983,12300,33.32
717983,12600,28.992
717983,12900,28.831
717983,13200,27.234
717983,13500,22.738
717983,13800,29.435
717983,14100,31.213
717983,14400,25.554
717983,14700,29.955
717983,15000,25.164
717983,15300,34.503
717983,15600,41.08
717983,15900,37.594
717983,16200,35.913
717983,16500,46.721
717983,16800,54.172
717983,17100,54.079
717983,17400,56.936
717983,17700,57.977
717983,18000,55.35
717983,18300,56.47
717983,18600,56.246
717983,18900,56.244
717983,19200,56.736
717983,19500,57.958
717983,19800,57.847
717983,20100,56.468
717983,20400,56.263
