station,t,mph
716857,0,63.969
716857,300,61.598
716857,600,61.768
716857,900,61.54
716857,1200,60.645
716857,1500,60.373
716857,1800,60.72
716857,2100,61.366
716857,2400,61.119
716857,2700,60.229
716857,3000,61.009
716857,3300,61.035
716857,3600,60.47
716857,3900,59.798
716857,4200,58.333
716857,4500,58.338
716857,4800,59.557
716857,5100,58.642
716857,5400,60.105
716857,5700,59.114
716857,6000,59.427
716857,6300,59.368
716857,6600,59.003
716857,6900,59.113
716857,7200,59.96
716857,7500,59.173
716857,7800,58.606
716857,8100,58.159
716857,8400,59.016
716857,8700,59.415
716857,9000,59.148
716857,9300,58.922
716857,9600,58.768
716857,9900,58.905
716857,10200,58.021
716857,10500,57.648
716857,10800,58.474
716857,11100,58.956
716857,11400,57.893
716857,11700,58.867
716857,12000,59.204
716857,12300,58.522
716857,12600,57.297
716857,12900,58.375
716857,13200,57.757
716857,13500,58.602
716857,13800,59.03
716857,14100,57.784
716857,14400,58.859
716857,14700,58.732
716857,15000,58.921
716857,15300,59.552
716857,15600,59.327
716857,15900,58.775
716857,16200,60.954
716857,16500,59.95
716857,16800,59.844
716857,17100,59.858
716857,17400,60.249
716857,17700,60.609
716857,18000,59.919
716857,18300,60.319
716857,18600,59.703
716857,18900,58.846
716857,19200,59.811
716857,19500,60.207
716857,19800,60.927
716857,20100,60.908
716857,20400,60.3
716857,20700,60.058
716857,21000,59.76
716857,21300,59.31
716857,21600,58.94
716857,21900,58.458
716857,22200,59.982
716857,22500,59.767
716857,22800,59.92
716857,23100,59.918
717980,0,59.92
717980,300,52.978
717980,600,54.471
717980,900,54.855
717980,1200,53.195
717980,1500,50.377
717980,1800,51.938
717980,2100,56.586
717980,2400,52.979
717980,2700,48.91
717980,3000,48.554
717980,3300,50.813
717980,3600,47.325
717980,3900,42.385
717980,4200,39.64
717980,4500,38.581
717980,4800,37.18
717980,5100,37.808
717980,5400,37.265
717980,5700,37.922
717980,6000,38.003
717980,6300,37.199
717980,6600,36.67
717980,6900,40.036
717980,7200,37.124
717980,7500,38.483
717980,7800,36.382
717980,8100,36.051
717980,8400,36.25
717980,8700,35.586
717980,9000,38.087
717980,9300,35.516
717980,9600,36.458
717980,9900,35.645
717980,10200,34.292
717980,10500,35.295
717980,10800,36.132
717980,11100,34.89
717980,11400,34.551
717980,11700,33.977
717980,12000,36.183
717980,12300,36.573
717980,12600,34.846
717980,12900,34.666
717980,13200,35.46
717980,13500,33.767
717980,13800,34.252
717980,14100,35.275
717980,14400,36.074
717980,14700,36.53
717980,15000,37.874
717980,15300,36.135
717980,15600,36.818
717980,15900,42.847
717980,16200,45.879
717980,16500,42.005
717980,16800,43.339
717980,17100,45.392
717980,17400,46.223
717980,17700,43.073
717980,18000,44.09
717980,18300,44.447
717980,18600,39.626
717980,18900,39.863
717980,19200,39.68
717980,19500,46.082
717980,19800,47.756
717980,20100,41.208
717980,20400,41.258
717980,20700,45.291
717980,21000,41.726
717980,21300,41.842
717980,21600,39.31
717980,21900,40.483
717980,22200,43.024
717980,22500,44.78
717980,22800,44.19
717980,23100,43.552
717983,0,59.624
717983,300,59.175
717983,600,55.727
717983,900,53.411
717983,1200,49.13
717983,1500,50.738
717983,1800,56.879
717983,2100,53.681
717983,2400,49.777
717983,2700,46.964
717983,3000,41.935
717983,3300,41.02
717983,3600,49.26
717983,3900,52.92
717983,4200,54.023
717983,4500,55.325
717983,4800,42.144
717983,5100,37.017
717983,5400,36.131
717983,5700,26.352
717983,6000,26.834
717983,6300,42.207
717983,6600,30.734
717983,6900,40.708
717983,7200,34.435
717983,7500,37.196
717983,7800,34.874
717983,8100,22.187
717983,8400,23.159
717983,8700,24.752
717983,9000,43.544
717983,9300,27.855
717983,9600,31.239
717983,9900,26.959
717983,10200,37.44
717983,10500,22.579
717983,10800,43.886
717983,11100,34.229
717983,11400,35.162
717983,11700,32.454
717983,12000,34.348
717983,12300,22.9
717983,12600,26.055
717983,12900,26.231
717983,13200,25.368
717983,13500,23.459
717983,13800,34.842
717983,14100,27.812
717983,14400,45.463
717983,14700,28.042
717983,15000,28.859
717983,15300,44.035
717983,15600,36.113
717983,15900,33.87
717983,16200,38.924
717983,16500,41.386
717983,16800,38.393
717983,17100,53.529
717983,17400,48.915
717983,17700,57.302
717983,18000,57.934
717983,18300,56.541
717983,18600,57.129
717983,18900,57.988
717983,19200,58.574
717983,19500,58.339
717983,19800,55.965
717983,20100,58.095
717983,20400,57.954
717983,20700,56.57
717983,21000,56.327
717983,21300,56.794
717983,21600,56.617
717983,21900,55.411
717983,22200,56.099
717983,22500,56.518
717983,22800,58.772
717983,23100,56.703
717986,0,60.942
717986,300,59.48
717986,600,55.547
717986,900,56.616
717986,1200,57.735
717986,1500,55.572
717986,1800,54.912
717986,2100,58.002
717986,2400,56.562
717986,2700,53.813
717986,3000,56.646
717986,3300,57.415
717986,3600,56.772
717986,3900,52.182
717986,4200,45.711
717986,4500,48.862
717986,4800,45.463
717986,5100,43.613
717986,5400,43.965
717986,5700,45.28
717986,6000,45.534
717986,6300,42.455
717986,6600,52.308
717986,6900,49.346
717986,7200,47.21
717986,7500,43.823
717986,7800,50.598
717986,8100,46.029
717986,8400,47.988
717986,8700,48.753
717986,9000,43.026
717986,9300,39.594
717986,9600,41.691
717986,9900,39.752
717986,10200,44.643
717986,10500,43.049
717986,10800,43.965
717986,11100,43.113
717986,11400,48.172
717986,11700,44.768
717986,12000,42.18
717986,12300,44.993
717986,12600,40.531
717986,12900,45.332
717986,13200,44.55
717986,13500,48.381
717986,13800,45.415
717986,14100,45.81
717986,14400,42.984
717986,14700,48.007
717986,15000,44.265
717986,15300,50.569
717986,15600,52.743
717986,15900,54.373
717986,16200,47.344
717986,16500,54.264
717986,16800,52.006
717986,17100,53.422
717986,17400,51.728
717986,17700,50.355
717986,18000,54.035
717986,18300,49.86
717986,18600,47.931
717986,18900,47.888
717986,19200,51.312
717986,19500,49.607
717986,19800,54.215
717986,20100,47.568
717986,20400,52.025
717986,20700,51.096
717986,21000,50.854
717986,21300,53.087
717986,21600,48.198
717986,21900,50.113
717986,22200,52.851
717986,22500,52.038
717986,22800,48.366
717986,23100,50.827
717989,0,64.469
717989,300,61.051
717989,600,59.733
717989,900,57.833
717989,1200,58.639
717989,1500,57.271
717989,1800,54.864
717989,2100,60.454
717989,2400,57.43
717989,2700,52.856
717989,3000,56.954
717989,3300,57.836
717989,3600,56.74
717989,3900,44.584
717989,4200,40.09
717989,4500,44.372
717989,4800,42.563
717989,5100,39.49
717989,5400,39.518
717989,5700,35.051
717989,6000,39.911
717989,6300,38.731
717989,6600,46.822
717989,6900,43.208
717989,7200,40.508
717989,7500,35.808
717989,7800,43.656
717989,8100,38.865
717989,8400,39.353
717989,8700,39.903
717989,9000,30.347
717989,9300,30.498
717989,9600,28.247
717989,9900,33.046
717989,10200,41.646
717989,10500,32.651
717989,10800,35.588
717989,11100,36.197
717989,11400,40.054
717989,11700,38.659
717989,12000,32.37
717989,12300,36.899
717989,12600,30.463
717989,12900,33.082
717989,13200,36.379
717989,13500,39.996
717989,13800,36.196
717989,14100,37.57
717989,14400,34.328
717989,14700,35.224
717989,15000,33.368
717989,15300,43.127
717989,15600,50.725
717989,15900,49.78
717989,16200,37.158
717989,16500,49.575
717989,16800,52.525
717989,17100,46.258
717989,17400,44.561
717989,17700,45.776
717989,18000,50.564
717989,18300,42.805
717989,18600,38.113
717989,18900,37.222
717989,19200,46.68
717989,19500,40.755
717989,19800,51.566
717989,20100,39.258
717989,20400,46.684
717989,20700,45.806
717989,21000,44.077
717989,21300,50.198
717989,21600,39.842
717989,21900,41.66
