station,t,veh_5min
716857,0,43
716857,300,194
716857,600,261
716857,900,291
716857,1200,315
716857,1500,293
716857,1800,287
716857,2100,305
716857,2400,354
716857,2700,368
716857,3000,377
716857,3300,430
716857,3600,431
716857,3900,431
716857,4200,474
716857,4500,479
716857,4800,492
716857,5100,482
716857,5400,469
716857,5700,497
716857,6000,480
716857,6300,467
716857,6600,494
716857,6900,480
716857,7200,492
716857,7500,466
716857,7800,469
716857,8100,465
716857,8400,496
716857,8700,469
716857,9000,492
716857,9300,478
716857,9600,479
716857,9900,443
716857,10200,483
716857,10500,481
716857,10800,492
716857,11100,458
716857,11400,467
716857,11700,464
716857,12000,478
716857,12300,502
716857,12600,471
716857,12900,468
716857,13200,476
716857,13500,482
716857,13800,475
716857,14100,486
716857,14400,470
716857,14700,467
716857,15000,462
716857,15300,471
716857,15600,450
716857,15900,432
716857,16200,441
716857,16500,462
716857,16800,443
716857,17100,443
716857,17400,480
716857,17700,458
716857,18000,463
716857,18300,481
716857,18600,465
716857,18900,457
716857,19200,486
716857,19500,499
716857,19800,478
716857,20100,491
716857,20400,488
716857,20700,489
716857,21000,496
716857,21300,485
716857,21600,479
716857,21900,502
716857,22200,477
716857,22500,512
716857,22800,497
716857,23100,485
717980,0,45
717980,300,202
717980,600,256
717980,900,297
717980,1200,307
717980,1500,297
717980,1800,271
717980,2100,310
717980,2400,348
717980,2700,346
717980,3000,391
717980,3300,420
717980,3600,426
717980,3900,426
717980,4200,484
717980,4500,468
717980,4800,502
717980,5100,456
717980,5400,455
717980,5700,498
717980,6000,472
717980,6300,471
717980,6600,475
717980,6900,477
717980,7200,478
717980,7500,468
717980,7800,460
717980,8100,461
717980,8400,488
717980,8700,481
717980,9000,468
717980,9300,479
717980,9600,440
717980,9900,460
717980,10200,479
717980,10500,477
717980,10800,476
717980,11100,463
717980,11400,453
717980,11700,455
717980,12000,483
717980,12300,481
717980,12600,458
717980,12900,471
717980,13200,475
717980,13500,471
717980,13800,469
717980,14100,476
717980,14400,454
717980,14700,465
717980,15000,450
717980,15300,470
717980,15600,434
717980,15900,431
717980,16200,444
717980,16500,446
717980,16800,437
717980,17100,435
717980,17400,479
717980,17700,440
717980,18000,467
717980,18300,476
717980,18600,443
717980,18900,478
717980,19200,474
717980,19500,495
717980,19800,484
717980,20100,471
717980,20400,484
717980,20700,488
717980,21000,468
717980,21300,490
717980,21600,467
717980,21900,503
717980,22200,461
717980,22500,503
717980,22800,490
717980,23100,470
717983,0,286
717983,300,344
717983,600,340
717983,900,399
717983,1200,420
717983,1500,379
717983,1800,358
717983,2100,396
717983,2400,415
717983,2700,435
717983,3000,440
717983,3300,497
717983,3600,501
717983,3900,480
717983,4200,451
717983,4500,438
717983,4800,419
717983,5100,437
717983,5400,314
717983,5700,440
717983,6000,289
717983,6300,380
717983,6600,415
717983,6900,305
717983,7200,400
717983,7500,292
717983,7800,348
717983,8100,324
717983,8400,312
717983,8700,415
717983,9000,248
717983,9300,425
717983,9600,306
717983,9900,409
717983,10200,253
717983,10500,428
717983,10800,280
717983,11100,437
717983,11400,277
717983,11700,365
717983,12000,345
717983,12300,309
717983,12600,361
717983,12900,422
717983,13200,215
717983,13500,373
717983,13800,360
717983,14100,325
717983,14400,350
717983,14700,409
717983,15000,341
717983,15300,375
717983,15600,413
717983,15900,359
717983,16200,336
717983,16500,421
717983,16800,358
717983,17100,451
717983,17400,400
717983,17700,365
717983,18000,423
717983,18300,467
717983,18600,401
717983,18900,403
717983,19200,369
717983,19500,430
717983,19800,409
717983,20100,396
717983,20400,424
717983,20700,421
717983,21000,402
717983,21300,404
717983,21600,380
717983,21900,373
717983,22200,393
717983,22500,400
717983,22800,405
717983,23100,386
717986,0,55
717986,300,205
717986,600,253
717986,900,249
717986,1200,296
717986,1500,235
717986,1800,262
717986,2100,260
717986,2400,322
717986,2700,308
717986,3000,362
717986,3300,380
717986,3600,365
717986,3900,397
717986,4200,418
717986,4500,435
717986,4800,416
717986,5100,413
717986,5400,400
717986,5700,401
717986,6000,381
717986,6300,396
717986,6600,438
717986,6900,399
717986,7200,385
717986,7500,408
717986,7800,420
717986,8100,398
717986,8400,414
717986,8700,404
717986,9000,401
717986,9300,398
717986,9600,400
717986,9900,418
717986,10200,419
717986,10500,407
717986,10800,391
717986,11100,404
717986,11400,382
717986,11700,390
717986,12000,422
717986,12300,396
717986,12600,396
717986,12900,393
717986,13200,389
717986,13500,391
717986,13800,392
717986,14100,410
717986,14400,392
717986,14700,411
717986,15000,393
717986,15300,383
717986,15600,382
717986,15900,389
717986,16200,391
717986,16500,377
717986,16800,405
717986,17100,418
717986,17400,402
717986,17700,421
717986,18000,408
717986,18300,405
717986,18600,404
717986,18900,443
717986,19200,422
717986,19500,437
717986,19800,435
717986,20100,444
717986,20400,450
717986,20700,464
717986,21000,450
717986,21300,440
717986,21600,446
717986,21900,435
717986,22200,420
717986,22500,381
717986,22800,423
717986,23100,439
717989,0,46
717989,300,203
717989,600,245
717989,900,244
717989,1200,292
717989,1500,239
717989,1800,248
717989,2100,265
717989,2400,294
717989,2700,303
717989,3000,357
717989,3300,359
717989,3600,346
717989,3900,383
717989,4200,414
717989,4500,412
717989,4800,411
717989,5100,392
717989,5400,390
717989,5700,391
717989,6000,376
717989,6300,393
717989,6600,429
717989,6900,393
717989,7200,375
717989,7500,391
717989,7800,403
717989,8100,381
717989,8400,405
717989,8700,384
717989,9000,387
717989,9300,384
717989,9600,377
717989,9900,395
717989,10200,392
717989,10500,393
717989,10800,379
717989,11100,382
717989,11400,363
717989,11700,377
717989,12000,407
717989,12300,382
717989,12600,388
717989,12900,389
717989,13200,375
717989,13500,390
717989,13800,397
717989,14100,395
717989,14400,386
717989,14700,400
717989,15000,375
717989,15300,388
717989,15600,379
717989,15900,406
717989,16200,377
717989,16500,375
717989,16800,413
717989,17100,396
717989,17400,381
717989,17700,370
717989,18000,369
717989,18300,378
717989,18600,364
717989,18900,383
717989,19200,373
717989,19500,411
717989,19800,388
717989,20100,420
717989,20400,398
717989,20700,418
717989,21000,406
717989,21300,403
717989,21600,404
717989,21900,386
