station,t,veh_5min
716857,0,40
716857,300,220
716857,600,289
716857,900,314
716857,1200,330
716857,1500,338
716857,1800,313
716857,2100,342
716857,2400,356
716857,2700,384
716857,3000,415
716857,3300,443
716857,3600,443
716857,3900,473
716857,4200,462
716857,4500,463
716857,4800,485
716857,5100,480
716857,5400,485
716857,5700,496
716857,6000,491
716857,6300,464
716857,6600,468
716857,6900,466
716857,7200,496
716857,7500,461
716857,7800,478
716857,8100,494
716857,8400,507
716857,8700,482
716857,9000,496
716857,9300,494
716857,9600,471
716857,9900,482
716857,10200,499
716857,10500,476
716857,10800,484
716857,11100,471
716857,11400,476
716857,11700,487
716857,12000,485
716857,12300,492
716857,12600,496
716857,12900,494
716857,13200,482
716857,13500,501
716857,13800,504
716857,14100,488
716857,14400,489
716857,14700,489
716857,15000,494
716857,15300,492
716857,15600,478
716857,15900,491
716857,16200,480
716857,16500,498
716857,16800,472
716857,17100,435
716857,17400,451
716857,17700,451
716857,18000,438
716857,18300,453
716857,18600,462
716857,18900,467
716857,19200,474
716857,19500,463
716857,19800,483
716857,20100,481
716857,20400,492
716857,20700,469
716857,21000,492
716857,21300,490
716857,21600,481
716857,21900,499
716857,22200,479
716857,22500,499
716857,22800,495
716857,23100,496
717980,0,46
717980,300,230
717980,600,297
717980,900,317
717980,1200,329
717980,1500,335
717980,1800,310
717980,2100,347
717980,2400,352
717980,2700,383
717980,3000,425
717980,3300,436
717980,3600,438
717980,3900,483
717980,4200,470
717980,4500,469
717980,4800,462
717980,5100,481
717980,5400,476
717980,5700,484
717980,6000,491
717980,6300,453
717980,6600,474
717980,6900,479
717980,7200,485
717980,7500,439
717980,7800,485
717980,8100,494
717980,8400,496
717980,8700,482
717980,9000,490
717980,9300,486
717980,9600,478
717980,9900,471
717980,10200,493
717980,10500,481
717980,10800,482
717980,11100,471
717980,11400,454
717980,11700,493
717980,12000,496
717980,12300,488
717980,12600,486
717980,12900,485
717980,13200,493
717980,13500,502
717980,13800,500
717980,14100,490
717980,14400,475
717980,14700,476
717980,15000,497
717980,15300,486
717980,15600,482
717980,15900,492
717980,16200,468
717980,16500,481
717980,16800,464
717980,17100,438
717980,17400,450
717980,17700,451
717980,18000,432
717980,18300,459
717980,18600,456
717980,18900,475
717980,19200,480
717980,19500,456
717980,19800,497
717980,20100,463
717980,20400,481
717980,20700,477
717980,21000,475
717980,21300,487
717980,21600,499
717980,21900,470
717980,22200,486
717980,22500,508
717980,22800,481
717980,23100,493
717983,0,327
717983,300,387
717983,600,389
717983,900,447
717983,1200,467
717983,1500,444
717983,1800,417
717983,2100,456
717983,2400,462
717983,2700,479
717983,3000,495
717983,3300,441
717983,3600,448
717983,3900,450
717983,4200,466
717983,4500,439
717983,4800,378
717983,5100,412
717983,5400,394
717983,5700,340
717983,6000,456
717983,6300,335
717983,6600,486
717983,6900,295
717983,7200,330
717983,7500,381
717983,7800,343
717983,8100,434
717983,8400,291
717983,8700,435
717983,9000,392
717983,9300,286
717983,9600,397
717983,9900,363
717983,10200,358
717983,10500,385
717983,10800,378
717983,11100,400
717983,11400,300
717983,11700,368
717983,12000,329
717983,12300,399
717983,12600,323
717983,12900,426
717983,13200,379
717983,13500,296
717983,13800,358
717983,14100,270
717983,14400,483
717983,14700,293
717983,15000,444
717983,15300,388
717983,15600,394
717983,15900,351
717983,16200,464
717983,16500,372
717983,16800,392
717983,17100,407
717983,17400,420
717983,17700,449
717983,18000,402
717983,18300,459
717983,18600,430
717983,18900,397
717983,19200,427
717983,19500,424
717983,19800,405
717983,20100,423
717983,20400,397
717983,20700,423
717983,21000,412
717983,21300,402
717983,21600,409
717983,21900,406
717983,22200,399
717983,22500,387
717983,22800,382
717983,23100,386
717986,0,61
717986,300,222
717986,600,269
717986,900,272
717986,1200,318
717986,1500,266
717986,1800,289
717986,2100,303
717986,2400,310
717986,2700,343
717986,3000,374
717986,3300,383
717986,3600,399
717986,3900,402
717986,4200,429
717986,4500,417
717986,4800,417
717986,5100,408
717986,5400,417
717986,5700,410
717986,6000,396
717986,6300,400
717986,6600,414
717986,6900,411
717986,7200,396
717986,7500,404
717986,7800,395
717986,8100,427
717986,8400,405
717986,8700,402
717986,9000,413
717986,9300,423
717986,9600,388
717986,9900,425
717986,10200,412
717986,10500,399
717986,10800,436
717986,11100,414
717986,11400,400
717986,11700,393
717986,12000,354
717986,12300,428
717986,12600,414
717986,12900,388
717986,13200,393
717986,13500,398
717986,13800,393
717986,14100,400
717986,14400,417
717986,14700,400
717986,15000,404
717986,15300,406
717986,15600,385
717986,15900,380
717986,16200,421
717986,16500,366
717986,16800,397
717986,17100,392
717986,17400,395
717986,17700,382
717986,18000,395
717986,18300,385
717986,18600,403
717986,18900,436
717986,19200,421
717986,19500,399
717986,19800,442
717986,20100,449
717986,20400,430
717986,20700,462
717986,21000,455
717986,21300,431
717986,21600,458
717986,21900,412
717986,22200,403
717986,22500,411
717986,22800,390
717986,23100,403
717989,0,49
717989,300,223
717989,600,257
717989,900,266
717989,1200,317
717989,1500,260
717989,1800,282
717989,2100,290
717989,2400,296
717989,2700,335
717989,3000,375
717989,3300,370
717989,3600,386
717989,3900,386
717989,4200,408
717989,4500,403
717989,4800,400
717989,5100,384
717989,5400,410
717989,5700,382
717989,6000,384
717989,6300,388
717989,6600,407
717989,6900,400
717989,7200,373
717989,7500,381
717989,7800,373
717989,8100,408
717989,8400,401
717989,8700,383
717989,9000,393
717989,9300,383
717989,9600,361
717989,9900,407
717989,10200,381
717989,10500,366
717989,10800,400
717989,11100,404
717989,11400,368
717989,11700,378
717989,12000,362
717989,12300,410
717989,12600,386
717989,12900,381
717989,13200,385
717989,13500,385
717989,13800,396
717989,14100,394
717989,14400,390
717989,14700,388
717989,15000,393
717989,15300,395
717989,15600,383
717989,15900,381
717989,16200,409
717989,16500,365
717989,16800,385
717989,17100,378
717989,17400,376
717989,17700,343
717989,18000,340
717989,18300,354
717989,18600,361
717989,18900,358
717989,19200,374
717989,19500,367
717989,19800,388
717989,20100,419
717989,20400,381
717989,20700,408
717989,21000,404
717989,21300,387
717989,21600,403
717989,21900,364
717989,22200,355
717989,22500,370
717989,22800,335
717989,23100,330
717992,0,193
717992,300,348
717992,600,359
717992,900,378
717992,1200,426
717992,1500,431
717992,1800,421
717992,2100,382
717992,2400,419
717992,2700,410
717992,3000,415
717992,3300,461
717992,3600,415
717992,3900,442
717992,4200,404
717992,4500,368
717992,4800,421
717992,5100,372
717992,5400,362
717992,5700,418
717992,6000,401
717992,6300,378
717992,6600,425
717992,6900,343
717992,7200,412
717992,7500,384
717992,7800,382
717992,8100,427
717992,8400,365
717992,8700,381
717992,9000,384
717992,9300,426
717992,9600,361
717992,9900,428
717992,10200,338
717992,10500,356
717992,10800,391
717992,11100,384
717992,11400,360
717992,11700,397
717992,12000,428
717992,12300,410
717992,12600,372
717992,12900,379
717992,13200,387
717992,13500,369
717992,13800,382
717992,14100,394
717992,14400,371
717992,14700,406
717992,15000,438
717992,15300,394
717992,15600,384
717992,15900,437
717992,16200,400
717992,16500,394
717992,16800,419
717992,17100,458
717992,17400,449
717992,17700,417
717992,18000,420
717992,18300,396
717992,18600,403
717992,18900,403
717992,19200,433
717992,19500,461
717992,19800,458
717992,20100,435
717992,20400,483
717992,20700,398
717992,21000,406
717992,21300,350
717992,21600,407
717992,21900,408
717992,22200,424
717992,22500,483
717992,22800,395
717992,23100,396
717995,0,204
717995,300,355
717995,600,375
717995,900,393
717995,1200,430
717995,1500,435
717995,1800,431
717995,2100,393
717995,2400,431
717995,2700,423
717995,3000,453
717995,3300,468
717995,3600,442
717995,3900,462
717995,4200,435
717995,4500,407
717995,4800,448
717995,5100,422
717995,5400,376
717995,5700,464
717995,6000,437
717995,6300,409
717995,6600,435
717995,6900,377
717995,7200,433
717995,7500,413
717995,7800,427
717995,8100,448
717995,8400,393
717995,8700,419
