station,t,mph
716857,0,63.768
716857,300,63.008
716857,600,62.25
716857,900,60.999
716857,1200,61.041
716857,1500,61.167
716857,1800,61.054
716857,2100,60.506
716857,2400,60.658
716857,2700,60.71
716857,3000,59.922
716857,3300,59.719
716857,3600,59.532
716857,3900,58.871
716857,4200,57.465
716857,4500,58.733
716857,4800,58.441
716857,5100,57.537
716857,5400,59.966
716857,5700,58.922
716857,6000,57.675
716857,6300,58.703
716857,6600,59.478
716857,6900,59.462
716857,7200,58.769
716857,7500,58.965
716857,7800,58.368
716857,8100,59.041
716857,8400,58.833
716857,8700,59.628
716857,9000,58.654
716857,9300,57.528
716857,9600,58.98
716857,9900,58.651
716857,10200,58.705
716857,10500,58.715
716857,10800,58.002
716857,11100,59.403
716857,11400,58.565
716857,11700,58.128
716857,12000,58.872
716857,12300,58.68
716857,12600,58.739
716857,12900,57.981
716857,13200,58.472
716857,13500,58.386
716857,13800,57.935
716857,14100,58.218
716857,14400,58.171
716857,14700,58.083
716857,15000,58.168
716857,15300,57.759
716857,15600,58.894
716857,15900,59.336
716857,16200,59.855
716857,16500,59.278
716857,16800,59.257
716857,17100,59.727
716857,17400,59.384
716857,17700,59.449
716857,18000,58.79
716857,18300,59.057
716857,18600,59.072
716857,18900,58.635
716857,19200,58.675
716857,19500,58.7
716857,19800,58.461
716857,20100,58.9
716857,20400,58.754
716857,20700,59.18
716857,21000,58.618
716857,21300,58.056
716857,21600,58.406
716857,21900,57.881
716857,22200,58.79
716857,22500,59.056
716857,22800,57.369
716857,23100,58.323
717980,0,62.36
717980,300,58.152
717980,600,55.674
717980,900,53.85
717980,1200,53.31
717980,1500,53.177
717980,1800,55.029
717980,2100,52.604
717980,2400,50.449
717980,2700,48.516
717980,3000,44.54
717980,3300,40.836
717980,3600,40.798
717980,3900,38.395
717980,4200,38.003
717980,4500,35.138
717980,4800,36.398
717980,5100,35.383
717980,5400,36.816
717980,5700,37.068
717980,6000,36.1
717980,6300,36.982
717980,6600,37.637
717980,6900,37.315
717980,7200,33.833
717980,7500,37.705
717980,7800,35.953
717980,8100,36.555
717980,8400,36.14
717980,8700,35.822
717980,9000,35.651
717980,9300,35.23
717980,9600,37.644
717980,9900,35.662
717980,10200,34.38
717980,10500,33.526
717980,10800,36.124
717980,11100,35.848
717980,11400,33.912
717980,11700,36.883
717980,12000,34.929
717980,12300,33.807
717980,12600,34.327
717980,12900,33.065
717980,13200,34.34
717980,13500,35.323
717980,13800,34.148
717980,14100,34.717
717980,14400,35.331
717980,14700,32.26
717980,15000,36.199
