station,t,mph
716857,0,65.194
716857,300,62.974
716857,600,62.101
716857,900,62.042
716857,1200,62.746
716857,1500,61.877
716857,1800,62.232
716857,2100,61.936
716857,2400,61.785
716857,2700,61.495
716857,3000,62.226
716857,3300,60.951
716857,3600,61.238
716857,3900,60.935
716857,4200,61.823
716857,4500,60.855
716857,4800,60.001
716857,5100,60.715
716857,5400,60.827
716857,5700,60.185
716857,6000,60.131
716857,6300,59.915
716857,6600,60.608
716857,6900,60.754
716857,7200,59.575
716857,7500,60.268
716857,7800,60.152
716857,8100,59.254
716857,8400,59.912
716857,8700,60.604
716857,9000,60.288
716857,9300,59.199
716857,9600,59.633
716857,9900,60.669
716857,10200,59.45
716857,10500,59.597
716857,10800,59.932
716857,11100,60.505
716857,11400,60.668
716857,11700,59.925
716857,12000,61.303
716857,12300,60.509
716857,12600,60.022
716857,12900,60.742
716857,13200,61.125
716857,13500,60.382
716857,13800,60.321
716857,14100,60.889
716857,14400,60.421
716857,14700,61.207
716857,15000,60.72
716857,15300,60.454
716857,15600,60.709
716857,15900,60.29
716857,16200,60.354
716857,16500,60.7
716857,16800,61.736
716857,17100,60.168
716857,17400,61.222
716857,17700,60.18
716857,18000,61.009
716857,18300,61.654
716857,18600,61.184
716857,18900,61.188
716857,19200,60.429
716857,19500,60.683
716857,19800,60.555
716857,20100,60.948
716857,20400,60.861
716857,20700,60.707
716857,21000,60.635
716857,21300,61.076
716857,21600,61.188
716857,21900,61.223
716857,22200,60.974
716857,22500,61.456
716857,22800,61.684
716857,23100,62.211
717980,0,61.857
717980,300,57.41
717980,600,57.234
717980,900,57.989
717980,1200,57.031
717980,1500,55.801
717980,1800,57.487
717980,2100,59.006
717980,2400,56.337
717980,2700,56.576
717980,3000,53.909
717980,3300,55.102
717980,3600,54.156
717980,3900,52.052
717980,4200,53.09
717980,4500,52.934
717980,4800,49.338
717980,5100,50.831
717980,5400,51.637
717980,5700,50.893
717980,6000,50.278
717980,6300,44.622
717980,6600,47.775
717980,6900,50.491
717980,7200,41.384
717980,7500,46.015
717980,7800,40.586
717980,8100,39.706
717980,8400,41.722
717980,8700,45.338
717980,9000,45.47
717980,9300,44.421
717980,9600,42.922
717980,9900,41.823
717980,10200,39.521
717980,10500,43.048
717980,10800,42.726
717980,11100,45.771
717980,11400,48.264
717980,11700,43.179
717980,12000,50.259
717980,12300,50.499
717980,12600,47.427
717980,12900,47.146
717980,13200,49.199
717980,13500,50.789
717980,13800,47.844
717980,14100,48.883
717980,14400,52.952
717980,14700,52.231
717980,15000,46.88
717980,15300,53.045
717980,15600,50.254
717980,15900,50.654
717980,16200,50.898
717980,16500,52.799
717980,16800,53.577
717980,17100,54.722
717980,17400,52.114
717980,17700,49.172
717980,18000,52.909
717980,18300,52.116
717980,18600,50.987
717980,18900,51.483
717980,19200,49.789
717980,19500,52.009
717980,19800,53.818
717980,20100,51.158
717980,20400,53.448
717980,20700,51.405
717980,21000,49.996
717980,21300,51.392
717980,21600,51.592
717980,21900,51.747
717980,22200,50.801
717980,22500,52.855
717980,22800,52.926
717980,23100,51.863
717983,0,61.774
717983,300,59.963
717983,600,60.68
717983,900,59.685
717983,1200,58.572
717983,1500,59.403
717983,1800,61.244
717983,2100,58.746
717983,2400,58.979
717983,2700,58.425
717983,3000,58.986
717983,3300,55.994
717983,3600,52.378
717983,3900,49.157
717983,4200,45.152
717983,4500,42.209
717983,4800,47.878
717983,5100,54.229
717983,5400,55.052
717983,5700,57.617
717983,6000,56.901
717983,6300,58.886
717983,6600,57.414
717983,6900,57.474
717983,7200,54.608
717983,7500,57.262
717983,7800,58.199
717983,8100,58.329
717983,8400,56.951
717983,8700,56.234
717983,9000,56.883
717983,9300,55.033
717983,9600,56.534
717983,9900,58.045
717983,10200,55.958
717983,10500,58.54
717983,10800,53.702
717983,11100,52.119
717983,11400,50.402
717983,11700,56.651
717983,12000,59.638
717983,12300,54.963
717983,12600,58.594
717983,12900,59.045
717983,13200,56.538
717983,13500,56.615
717983,13800,58.08
717983,14100,58.989
717983,14400,56.226
717983,14700,54.126
717983,15000,55.195
717983,15300,51.705
717983,15600,49.971
717983,15900,55.835
717983,16200,47.331
717983,16500,51.795
717983,16800,58.239
717983,17100,58.137
717983,17400,57.284
717983,17700,57.255
717983,18000,54.794
717983,18300,55.192
717983,18600,52.367
717983,18900,49.531
717983,19200,49.489
717983,19500,53.83
717983,19800,54.862
717983,20100,57.349
717983,20400,56.578
717983,20700,57.336
717983,21000,58.088
717983,21300,51.828
717983,21600,45.796
717983,21900,48.61
717983,22200,49.639
717983,22500,51.784
717983,22800,48.36
717983,23100,49.19
717986,0,63.026
717986,300,60.029
717986,600,58.365
717986,900,58.826
717986,1200,60.86
717986,1500,59.294
717986,1800,60.156
717986,2100,56.875
717986,2400,60.626
717986,2700,55.637
717986,3000,57.761
717986,3300,56.103
717986,3600,56.346
717986,3900,54.597
717986,4200,57.559
717986,4500,57.441
717986,4800,54.35
717986,5100,55.209
717986,5400,57.773
717986,5700,53.369
717986,6000,53.761
717986,6300,54.951
717986,6600,55.907
717986,6900,52.897
717986,7200,47.63
717986,7500,48.621
717986,7800,50.536
717986,8100,51.42
717986,8400,51.998
717986,8700,49.442
717986,9000,52.478
717986,9300,47.49
717986,9600,49.277
717986,9900,52.618
717986,10200,50.268
717986,10500,53.71
717986,10800,53.842
717986,11100,53.302
717986,11400,52.377
717986,11700,53.27
717986,12000,55.355
717986,12300,54.453
717986,12600,55.941
717986,12900,53.953
717986,13200,52.091
717986,13500,56.703
717986,13800,55.49
717986,14100,56.396
717986,14400,56.206
717986,14700,54.466
717986,15000,55.286
717986,15300,55.495
717986,15600,55.73
717986,15900,53.673
717986,16200,56.554
717986,16500,56.554
717986,16800,52.238
717986,17100,53.236
717986,17400,56.921
717986,17700,57.842
717986,18000,58.08
717986,18300,57.279
717986,18600,56.354
717986,18900,50.841
717986,19200,46.502
717986,19500,54.994
717986,19800,57.683
717986,20100,56.199
717986,20400,56.249
717986,20700,51.263
717986,21000,50.876
717986,21300,57.319
717986,21600,53.958
717986,21900,57.686
717986,22200,56.284
717986,22500,58.356
717986,22800,56.318
