station,t,mph
716857,0,62.772
716857,300,62.571
716857,600,61.022
716857,900,60.861
716857,1200,60.225
716857,1500,60.777
716857,1800,60.132
716857,2100,60.388
716857,2400,61.399
716857,2700,59.993
716857,3000,59.602
716857,3300,60.662
716857,3600,57.908
716857,3900,58.435
716857,4200,58.59
716857,4500,59.407
716857,4800,58.185
716857,5100,58.643
716857,5400,58.797
716857,5700,58.51
716857,6000,58.632
716857,6300,58.851
716857,6600,58.667
716857,6900,58.101
716857,7200,58.99
716857,7500,59.635
716857,7800,58.113
716857,8100,59.088
716857,8400,57.043
716857,8700,58.586
716857,9000,58.313
716857,9300,57.692
716857,9600,58.286
716857,9900,58.436
716857,10200,58.711
716857,10500,58.099
716857,10800,57.661
716857,11100,57.18
716857,11400,58.067
716857,11700,58.724
716857,12000,56.987
716857,12300,57.333
716857,12600,57.662
716857,12900,58.785
716857,13200,56.991
716857,13500,56.981
716857,13800,58.253
716857,14100,58.644
716857,14400,57.819
716857,14700,57.036
716857,15000,58.093
716857,15300,57.845
716857,15600,58.16
716857,15900,59.19
716857,16200,58.775
716857,16500,58.18
716857,16800,58.453
716857,17100,58.967
716857,17400,57.416
716857,17700,58.089
716857,18000,57.451
716857,18300,57.958
716857,18600,57.522
716857,18900,57.808
716857,19200,58.815
716857,19500,57.551
716857,19800,58.061
716857,20100,58.507
716857,20400,57.927
716857,20700,57.805
716857,21000,58.556
716857,21300,58.199
716857,21600,58.124
716857,21900,57.801
716857,22200,58.647
716857,22500,58.241
716857,22800,56.634
716857,23100,58.121
717980,0,60.881
717980,300,55.357
717980,600,52.243
717980,900,51.743
717980,1200,51.228
717980,1500,49.338
717980,1800,52.849
717980,2100,50.176
717980,2400,45.645
717980,2700,43.263
717980,3000,40.373
717980,3300,38.264
717980,3600,38.508
717980,3900,36.891
717980,4200,37.144
717980,4500,35.804
717980,4800,34.299
717980,5100,35.84
717980,5400,35.654
717980,5700,36.04
717980,6000,36.516
717980,6300,36.774
717980,6600,36.415
717980,6900,35.81
717980,7200,35.321
717980,7500,37.576
717980,7800,37.747
717980,8100,38.206
717980,8400,34.604
717980,8700,36.936
717980,9000,36.326
717980,9300,34.918
717980,9600,35.815
717980,9900,37.313
717980,10200,34.943
717980,10500,33.736
717980,10800,35.367
717980,11100,36.349
717980,11400,35.728
717980,11700,35.638
717980,12000,35.808
717980,12300,35.648
717980,12600,34.67
717980,12900,36.186
717980,13200,34.192
717980,13500,32.343
717980,13800,33.56
717980,14100,35.464
717980,14400,37.332
717980,14700,33.933
717980,15000,36.533
717980,15300,33.613
717980,15600,36.057
717980,15900,35.818
717980,16200,34.535
717980,16500,35.265
717980,16800,34.821
717980,17100,38.107
717980,17400,35.118
717980,17700,35.137
717980,18000,36.347
717980,18300,35.33
717980,18600,33.335
717980,18900,35.43
717980,19200,37.021
717980,19500,34.232
717980,19800,36.219
717980,20100,36.004
717980,20400,37.2
717980,20700,36.301
717980,21000,35.863
717980,21300,34.312
717980,21600,34.628
717980,21900,35.156
717980,22200,36.421
717980,22500,34.183
717980,22800,34.582
717980,23100,34.037
717983,0,55.358
717983,300,52.667
717983,600,48.627
717983,900,46.012
717983,1200,45.584
717983,1500,51.505
717983,1800,55.224
717983,2100,52.777
717983,2400,55.658
717983,2700,56.482
717983,3000,54.293
717983,3300,54.613
717983,3600,55.26
717983,3900,53.852
717983,4200,53.754
717983,4500,53.795
717983,4800,55.248
717983,5100,54.404
717983,5400,38.37
717983,5700,30.412
717983,6000,24.028
717983,6300,28.122
717983,6600,29.379
717983,6900,26.401
717983,7200,25.087
717983,7500,25.191
717983,7800,32.631
717983,8100,26.041
717983,8400,23.73
717983,8700,25.491
717983,9000,29.012
717983,9300,22.898
717983,9600,27.69
717983,9900,19.301
717983,10200,24.016
717983,10500,25.354
717983,10800,23.443
717983,11100,21.9
717983,11400,26.085
717983,11700,19.858
717983,12000,33.24
717983,12300,28.752
717983,12600,23.6
717983,12900,25.299
717983,13200,26.099
717983,13500,18.261
717983,13800,22.392
717983,14100,21.752
717983,14400,36.919
717983,14700,35.718
717983,15000,27.284
717983,15300,35.987
717983,15600,27.053
717983,15900,26.845
717983,16200,33.708
717983,16500,30.144
717983,16800,23.502
717983,17100,36.173
717983,17400,32.948
717983,17700,26.381
717983,18000,31.136
717983,18300,26.92
717983,18600,37.2
717983,18900,38.655
717983,19200,27.095
717983,19500,30.346
717983,19800,32.496
717983,20100,29.714
717983,20400,38.65
717983,20700,45.498
717983,21000,49.169
717983,21300,48.454
717983,21600,55.175
717983,21900,56.583
717983,22200,55.824
717983,22500,55.22
717983,22800,56.12
717983,23100,56.478
717986,0,60.663
717986,300,60.061
717986,600,53.224
717986,900,56.116
717986,1200,54.565
717986,1500,56.615
717986,1800,53.278
717986,2100,55.305
717986,2400,54.019
717986,2700,55.211
717986,3000,47.251
717986,3300,42.452
717986,3600,41.239
717986,3900,42.378
717986,4200,41.625
717986,4500,43.895
717986,4800,41.853
717986,5100,49.273
717986,5400,45.108
717986,5700,42.964
717986,6000,44.702
717986,6300,47.342
717986,6600,42.707
717986,6900,41.496
717986,7200,44.188
717986,7500,43.426
717986,7800,41.54
717986,8100,41.151
717986,8400,41.071
717986,8700,37.651
717986,9000,38.135
717986,9300,37.385
717986,9600,31.27
717986,9900,31.861
717986,10200,42.606
717986,10500,39.878
717986,10800,27.265
717986,11100,35.449
717986,11400,32.229
717986,11700,34.032
717986,12000,30.618
717986,12300,27.831
717986,12600,31.074
717986,12900,39.091
717986,13200,33.884
717986,13500,37.95
717986,13800,44.544
717986,14100,42.365
717986,14400,43.56
717986,14700,33.391
717986,15000,41.973
717986,15300,38.1
717986,15600,35.957
717986,15900,44.092
717986,16200,40.916
717986,16500,43.294
717986,16800,41.691
717986,17100,37.979
717986,17400,36.602
717986,17700,35.283
717986,18000,33.814
717986,18300,34.3
717986,18600,34.023
717986,18900,29.132
717986,19200,38.225
717986,19500,26.011
717986,19800,34.798
717986,20100,35.899
717986,20400,33.05
717986,20700,30.965
717986,21000,23.404
717986,21300,30.078
717986,21600,26.721
717986,21900,32.869
717986,22200,37.253
717986,22500,25.884
717986,22800,33.171
717986,23100,25.111
717989,0,65.077
717989,300,59.901
717989,600,48.255
717989,900,56.797
717989,1200,50.272
717989,1500,54.97
717989,1800,50.659
717989,2100,53.773
717989,2400,55.23
717989,2700,51.117
717989,3000,40.012
717989,3300,35.021
717989,3600,36.286
717989,3900,40.161
717989,4200,36.154
717989,4500,36.92
717989,4800,36.066
717989,5100,43.087
717989,5400,38.859
717989,5700,36.602
717989,6000,43.013
717989,6300,38.118
717989,6600,35.48
717989,6900,32.662
717989,7200,39.734
717989,7500,32.035
717989,7800,35.266
717989,8100,34.418
717989,8400,36.804
717989,8700,33.25
717989,9000,31.909
717989,9300,33.458
717989,9600,29.573
717989,9900,30.071
717989,10200,31.875
717989,10500,31.88
717989,10800,29.296
717989,11100,30.575
717989,11400,28.539
717989,11700,31.515
717989,12000,29.464
717989,12300,31.635
717989,12600,29.18
717989,12900,35.608
717989,13200,32.977
717989,13500,32.959
717989,13800,39.006
717989,14100,30.961
717989,14400,32.359
