station,t,veh_5min
716857,0,47
716857,300,237
716857,600,332
716857,900,383
716857,1200,375
716857,1500,384
716857,1800,349
716857,2100,391
716857,2400,389
716857,2700,432
716857,3000,431
716857,3300,457
716857,3600,490
716857,3900,501
716857,4200,489
716857,4500,494
716857,4800,477
716857,5100,498
716857,5400,493
716857,5700,479
716857,6000,501
716857,6300,478
716857,6600,479
716857,6900,483
716857,7200,500
716857,7500,473
716857,7800,500
716857,8100,455
716857,8400,488
716857,8700,482
716857,9000,466
716857,9300,488
716857,9600,491
716857,9900,470
716857,10200,491
716857,10500,503
716857,10800,495
716857,11100,511
716857,11400,474
716857,11700,482
716857,12000,501
716857,12300,498
716857,12600,486
716857,12900,503
716857,13200,501
716857,13500,496
716857,13800,504
716857,14100,479
716857,14400,508
716857,14700,511
716857,15000,485
716857,15300,504
716857,15600,498
716857,15900,501
716857,16200,470
716857,16500,475
716857,16800,478
716857,17100,466
716857,17400,482
716857,17700,488
716857,18000,467
716857,18300,484
716857,18600,482
716857,18900,486
716857,19200,475
716857,19500,491
716857,19800,478
716857,20100,490
716857,20400,474
716857,20700,488
716857,21000,480
716857,21300,482
716857,21600,487
716857,21900,489
716857,22200,477
716857,22500,469
716857,22800,500
716857,23100,495
717980,0,53
717980,300,251
717980,600,340
717980,900,378
717980,1200,376
717980,1500,377
717980,1800,342
717980,2100,396
717980,2400,394
717980,2700,431
717980,3000,447
717980,3300,457
717980,3600,485
717980,3900,504
717980,4200,484
717980,4500,487
717980,4800,469
717980,5100,496
717980,5400,482
717980,5700,493
717980,6000,481
717980,6300,484
717980,6600,468
717980,6900,475
717980,7200,496
717980,7500,486
717980,7800,496
717980,8100,448
717980,8400,486
717980,8700,491
717980,9000,465
717980,9300,483
717980,9600,472
717980,9900,473
717980,10200,487
717980,10500,499
717980,10800,475
717980,11100,514
717980,11400,469
717980,11700,475
717980,12000,492
717980,12300,508
717980,12600,475
717980,12900,494
717980,13200,501
717980,13500,492
717980,13800,494
717980,14100,494
717980,14400,490
717980,14700,520
717980,15000,466
717980,15300,514
717980,15600,505
717980,15900,485
717980,16200,466
717980,16500,479
717980,16800,468
717980,17100,453
717980,17400,495
717980,17700,465
717980,18000,463
717980,18300,467
717980,18600,493
717980,18900,502
717980,19200,453
717980,19500,498
717980,19800,460
717980,20100,488
717980,20400,461
717980,20700,518
717980,21000,464
717980,21300,473
717980,21600,490
717980,21900,476
717980,22200,477
717980,22500,471
717980,22800,506
717980,23100,478
717983,0,360
717983,300,450
717983,600,447
717983,900,472
717983,1200,467
717983,1500,443
717983,1800,422
717983,2100,421
717983,2400,409
717983,2700,431
717983,3000,440
717983,3300,446
717983,3600,450
717983,3900,452
717983,4200,453
717983,4500,456
717983,4800,443
717983,5100,428
717983,5400,392
717983,5700,407
717983,6000,320
717983,6300,427
717983,6600,348
717983,6900,392
717983,7200,387
717983,7500,370
717983,7800,260
717983,8100,444
717983,8400,307
717983,8700,342
717983,9000,379
717983,9300,304
717983,9600,357
717983,9900,370
717983,10200,346
717983,10500,324
717983,10800,367
717983,11100,357
717983,11400,355
717983,11700,290
717983,12000,415
717983,12300,364
717983,12600,333
717983,12900,293
717983,13200,416
717983,13500,226
717983,13800,356
717983,14100,354
717983,14400,375
717983,14700,334
717983,15000,409
717983,15300,419
717983,15600,401
717983,15900,358
717983,16200,439
717983,16500,404
717983,16800,324
717983,17100,440
717983,17400,417
717983,17700,375
717983,18000,440
717983,18300,355
717983,18600,440
717983,18900,393
717983,19200,378
717983,19500,372
717983,19800,404
717983,20100,375
717983,20400,430
717983,20700,456
717983,21000,418
717983,21300,423
717983,21600,415
717983,21900,401
717983,22200,408
717983,22500,422
717983,22800,411
717983,23100,404
717986,0,70
717986,300,233
717986,600,324
717986,900,316
717986,1200,343
717986,1500,325
717986,1800,326
717986,2100,345
717986,2400,349
717986,2700,378
717986,3000,407
717986,3300,415
717986,3600,428
717986,3900,431
717986,4200,425
717986,4500,401
717986,4800,460
717986,5100,413
717986,5400,409
717986,5700,429
717986,6000,432
717986,6300,396
717986,6600,394
717986,6900,403
717986,7200,423
717986,7500,411
717986,7800,421
717986,8100,417
717986,8400,403
717986,8700,422
717986,9000,381
717986,9300,372
717986,9600,393
717986,9900,397
717986,10200,390
717986,10500,408
717986,10800,397
717986,11100,383
717986,11400,410
717986,11700,394
717986,12000,369
717986,12300,394
717986,12600,428
717986,12900,394
717986,13200,379
717986,13500,407
717986,13800,377
717986,14100,391
717986,14400,413
717986,14700,415
717986,15000,413
717986,15300,403
717986,15600,436
717986,15900,379
717986,16200,453
717986,16500,384
717986,16800,440
717986,17100,389
717986,17400,419
717986,17700,390
717986,18000,443
717986,18300,415
717986,18600,414
717986,18900,406
717986,19200,388
717986,19500,368
717986,19800,420
717986,20100,409
717986,20400,408
717986,20700,396
717986,21000,369
717986,21300,376
717986,21600,394
717986,21900,394
717986,22200,414
717986,22500,376
717986,22800,407
717986,23100,345
717989,0,57
717989,300,240
717989,600,311
717989,900,296
717989,1200,342
717989,1500,314
717989,1800,317
717989,2100,329
717989,2400,334
717989,2700,367
717989,3000,401
717989,3300,398
717989,3600,414
717989,3900,410
717989,4200,401
717989,4500,384
717989,4800,423
717989,5100,388
717989,5400,396
717989,5700,403
717989,6000,406
717989,6300,392
717989,6600,393
717989,6900,398
717989,7200,400
717989,7500,390
717989,7800,393
717989,8100,391
717989,8400,380
717989,8700,401
717989,9000,346
717989,9300,335
717989,9600,349
717989,9900,364
717989,10200,341
717989,10500,372
717989,10800,365
717989,11100,351
717989,11400,353
717989,11700,376
717989,12000,330
717989,12300,379
717989,12600,394
717989,12900,381
717989,13200,342
717989,13500,376
717989,13800,371
717989,14100,377
717989,14400,386
717989,14700,400
717989,15000,383
717989,15300,395
717989,15600,430
717989,15900,376
717989,16200,449
717989,16500,390
717989,16800,421
717989,17100,366
717989,17400,412
717989,17700,342
