station,t,veh_5min
716857,0,58
716857,300,176
716857,600,234
716857,900,236
716857,1200,235
716857,1500,235
716857,1800,263
716857,2100,244
716857,2400,255
716857,2700,269
716857,3000,313
716857,3300,326
716857,3600,341
716857,3900,354
716857,4200,359
716857,4500,403
716857,4800,405
716857,5100,388
716857,5400,346
716857,5700,339
716857,6000,346
716857,6300,365
716857,6600,333
716857,6900,339
716857,7200,362
716857,7500,398
716857,7800,425
716857,8100,430
716857,8400,408
716857,8700,418
716857,9000,431
716857,9300,411
716857,9600,426
716857,9900,461
716857,10200,445
716857,10500,441
716857,10800,472
716857,11100,466
716857,11400,455
716857,11700,442
716857,12000,413
716857,12300,444
716857,12600,390
716857,12900,365
716857,13200,383
716857,13500,367
716857,13800,368
716857,14100,349
716857,14400,381
716857,14700,404
716857,15000,381
716857,15300,353
716857,15600,368
716857,15900,324
716857,16200,321
716857,16500,313
716857,16800,348
716857,17100,335
716857,17400,333
716857,17700,373
716857,18000,320
716857,18300,331
716857,18600,354
716857,18900,325
716857,19200,322
716857,19500,346
716857,19800,338
716857,20100,297
716857,20400,284
716857,20700,297
716857,21000,300
716857,21300,323
716857,21600,348
716857,21900,322
716857,22200,329
716857,22500,308
716857,22800,321
716857,23100,294
717980,0,64
717980,300,184
717980,600,234
717980,900,233
717980,1200,234
717980,1500,251
717980,1800,246
717980,2100,242
717980,2400,251
717980,2700,277
717980,3000,305
717980,3300,334
717980,3600,342
717980,3900,353
717980,4200,355
717980,4500,404
717980,4800,408
717980,5100,381
717980,5400,345
717980,5700,334
717980,6000,354
717980,6300,349
717980,6600,336
717980,6900,339
717980,7200,361
717980,7500,394
717980,7800,435
717980,8100,416
717980,8400,405
717980,8700,416
717980,9000,429
717980,9300,406
717980,9600,436
717980,9900,449
717980,10200,445
717980,10500,450
717980,10800,467
717980,11100,452
717980,11400,460
717980,11700,438
717980,12000,409
717980,12300,438
717980,12600,378
717980,12900,368
717980,13200,382
717980,13500,357
717980,13800,376
717980,14100,345
717980,14400,380
717980,14700,388
717980,15000,397
717980,15300,349
717980,15600,360
717980,15900,323
717980,16200,315
717980,16500,304
717980,16800,353
717980,17100,328
717980,17400,343
717980,17700,369
717980,18000,316
717980,18300,334
717980,18600,346
717980,18900,331
717980,19200,318
717980,19500,337
717980,19800,329
717980,20100,298
717980,20400,279
717980,20700,296
717980,21000,297
717980,21300,326
717980,21600,344
717980,21900,327
717980,22200,321
717980,22500,313
717980,22800,300
717980,23100,304
717983,0,256
717983,300,282
717983,600,304
717983,900,359
717983,1200,346
717983,1500,345
717983,1800,342
717983,2100,301
717983,2400,339
717983,2700,360
717983,3000,397
717983,3300,439
717983,3600,476
717983,3900,485
717983,4200,509
717983,4500,464
717983,4800,416
717983,5100,415
717983,5400,411
717983,5700,425
717983,6000,419
717983,6300,406
717983,6600,401
717983,6900,407
717983,7200,420
717983,7500,425
717983,7800,410
717983,8100,415
717983,8400,419
717983,8700,415
717983,9000,411
717983,9300,410
717983,9600,398
717983,9900,397
717983,10200,403
717983,10500,409
717983,10800,384
717983,11100,407
717983,11400,412
717983,11700,409
717983,12000,397
717983,12300,403
717983,12600,401
717983,12900,400
717983,13200,401
717983,13500,385
717983,13800,369
717983,14100,365
717983,14400,377
717983,14700,379
717983,15000,399
717983,15300,389
717983,15600,392
717983,15900,379
717983,16200,393
717983,16500,400
717983,16800,383
717983,17100,392
717983,17400,390
717983,17700,391
717983,18000,400
717983,18300,395
717983,18600,391
717983,18900,413
717983,19200,386
717983,19500,397
717983,19800,390
717983,20100,401
717983,20400,402
717983,20700,395
717983,21000,378
717983,21300,391
717983,21600,407
717983,21900,387
717983,22200,382
717983,22500,401
717983,22800,391
717983,23100,372
717986,0,61
717986,300,177
717986,600,212
717986,900,196
717986,1200,203
717986,1500,246
717986,1800,210
717986,2100,197
717986,2400,234
717986,2700,247
717986,3000,252
717986,3300,264
717986,3600,293
717986,3900,282
717986,4200,308
717986,4500,334
717986,4800,322
717986,5100,303
717986,5400,312
717986,5700,270
717986,6000,309
717986,6300,266
717986,6600,308
717986,6900,295
717986,7200,324
717986,7500,356
717986,7800,369
717986,8100,334
717986,8400,356
717986,8700,380
717986,9000,345
717986,9300,384
717986,9600,400
717986,9900,357
717986,10200,375
717986,10500,398
717986,10800,409
717986,11100,383
717986,11400,390
717986,11700,361
717986,12000,372
717986,12300,336
717986,12600,316
717986,12900,316
717986,13200,332
717986,13500,277
717986,13800,302
717986,14100,313
717986,14400,352
717986,14700,346
717986,15000,338
717986,15300,335
717986,15600,278
717986,15900,276
717986,16200,277
717986,16500,284
717986,16800,321
717986,17100,264
717986,17400,302
717986,17700,315
717986,18000,244
717986,18300,314
717986,18600,275
717986,18900,303
717986,19200,281
717986,19500,288
717986,19800,257
717986,20100,261
717986,20400,244
717986,20700,244
717986,21000,263
717986,21300,278
717986,21600,294
717986,21900,274
717986,22200,258
717986,22500,264
717986,22800,250
717986,23100,268
717989,0,48
717989,300,170
717989,600,207
717989,900,188
717989,1200,203
717989,1500,245
717989,1800,202
717989,2100,190
717989,2400,225
717989,2700,233
717989,3000,236
717989,3300,243
717989,3600,286
717989,3900,277
717989,4200,285
717989,4500,319
717989,4800,313
717989,5100,283
717989,5400,312
717989,5700,249
717989,6000,293
717989,6300,258
717989,6600,297
717989,6900,291
717989,7200,299
717989,7500,347
717989,7800,343
717989,8100,315
717989,8400,346
717989,8700,354
717989,9000,343
717989,9300,366
717989,9600,375
717989,9900,351
717989,10200,359
717989,10500,393
717989,10800,378
717989,11100,373
717989,11400,371
717989,11700,332
717989,12000,338
717989,12300,305
717989,12600,314
717989,12900,318
717989,13200,317
717989,13500,281
717989,13800,277
717989,14100,304
717989,14400,355
717989,14700,323
717989,15000,329
717989,15300,331
717989,15600,265
717989,15900,279
717989,16200,265
717989,16500,272
717989,16800,298
717989,17100,245
717989,17400,297
717989,17700,297
717989,18000,221
717989,18300,291
717989,18600,261
717989,18900,274
717989,19200,266
717989,19500,267
717989,19800,243
717989,20100,237
717989,20400,243
717989,20700,229
717989,21000,249
717989,21300,255
717989,21600,286
717989,21900,259
717989,22200,237
717989,22500,248
717989,22800,223
717989,23100,251
717992,0,155
717992,300,262
717992,600,266
717992,900,309
717992,1200,335
717992,1500,324
717992,1800,321
717992,2100,312
717992,2400,313
717992,2700,344
717992,3000,363
717992,3300,384
717992,3600,443
717992,3900,467
717992,4200,450
717992,4500,436
717992,4800,410
717992,5100,404
717992,5400,471
717992,5700,439
717992,6000,420
717992,6300,399
717992,6600,424
717992,6900,415
717992,7200,460
717992,7500,390
717992,7800,415
717992,8100,391
717992,8400,454
717992,8700,408
717992,9000,437
717992,9300,404
717992,9600,435
717992,9900,421
717992,10200,363
717992,10500,445
717992,10800,364
717992,11100,423
717992,11400,408
717992,11700,392
717992,12000,425
717992,12300,438
717992,12600,425
717992,12900,376
717992,13200,439
717992,13500,425
717992,13800,441
717992,14100,363
717992,14400,355
717992,14700,394
717992,15000,381
717992,15300,395
717992,15600,372
717992,15900,387
717992,16200,382
717992,16500,372
717992,16800,376
717992,17100,385
717992,17400,349
717992,17700,368
717992,18000,383
717992,18300,386
717992,18600,364
717992,18900,391
717992,19200,393
717992,19500,365
717992,19800,395
717992,20100,376
717992,20400,374
717992,20700,365
717992,21000,354
717992,21300,360
717992,21600,375
717992,21900,352
717992,22200,353
717992,22500,353
717992,22800,375
717992,23100,362
717995,0,167
717995,300,259
717995,600,273
717995,900,297
717995,1200,348
717995,1500,328
717995,1800,331
717995,2100,328
717995,2400,322
717995,2700,342
717995,3000,364
717995,3300,394
717995,3600,457
717995,3900,473
717995,4200,452
717995,4500,460
717995,4800,423
717995,5100,418
717995,5400,476
717995,5700,453
717995,6000,406
717995,6300,417
717995,6600,435
717995,6900,429
717995,7200,462
717995,7500,405
717995,7800,422
717995,8100,428
717995,8400,467
717995,8700,426
717995,9000,452
717995,9300,415
717995,9600,443
717995,9900,450
717995,10200,393
717995,10500,457
717995,10800,384
717995,11100,432
717995,11400,401
717995,11700,393
717995,12000,435
717995,12300,436
717995,12600,445
717995,12900,379
717995,13200,446
717995,13500,435
717995,13800,451
717995,14100,368
717995,14400,369
717995,14700,398
717995,15000,391
717995,15300,398
717995,15600,354
717995,15900,394
717995,16200,379
717995,16500,369
717995,16800,363
717995,17100,375
717995,17400,340
717995,17700,373
717995,18000,382
717995,18300,395
717995,18600,368
717995,18900,385
717995,19200,383
717995,19500,377
717995,19800,391
717995,20100,361
717995,20400,374
717995,20700,359
717995,21000,343
717995,21300,360
717995,21600,361
717995,21900,355
717995,22200,347
717995,22500,347
717995,22800,370
717995,23100,346
718002,0,54
718002,300,153
718002,600,186
718002,900,176
718002,1200,203
718002,1500,230
718002,1800,183
718002,2100,185
718002,2400,214
718002,2700,216
718002,3000,235
718002,3300,246
718002,3600,266
718002,3900,261
718002,4200,273
718002,4500,300
718002,4800,316
718002,5100,274
718002,5400,299
718002,5700,250
718002,6000,285
718002,6300,255
718002,6600,288
718002,6900,289
718002,7200,314
718002,7500,333
718002,7800,332
718002,8100,312
718002,8400,349
718002,8700,364
718002,9000,353
718002,9300,390
718002,9600,374
718002,9900,373
718002,10200,389
718002,10500,387
718002,10800,377
718002,11100,386
718002,11400,373
718002,11700,298
718002,12000,338
718002,12300,311
718002,12600,308
718002,12900,331
718002,13200,319
718002,13500,305
718002,13800,302
718002,14100,317
718002,14400,363
718002,14700,331
718002,15000,331
718002,15300,352
718002,15600,305
718002,15900,316
718002,16200,305
718002,16500,302
718002,16800,322
718002,17100,283
718002,17400,351
718002,17700,303
718002,18000,254
718002,18300,331
718002,18600,290
718002,18900,311
718002,19200,296
718002,19500,318
718002,19800,266
718002,20100,282
718002,20400,262
718002,20700,262
718002,21000,296
718002,21300,300
718002,21600,333
718002,21900,307
718002,22200,276
718002,22500,300
718002,22800,269
718002,23100,294
718008,0,127
718008,300,180
718008,600,183
718008,900,204
718008,1200,236
718008,1500,208
718008,1800,189
718008,2100,210
718008,2400,218
718008,2700,220
718008,3000,245
718008,3300,275
718008,3600,259
718008,3900,286
718008,4200,308
718008,4500,318
718008,4800,300
718008,5100,313
718008,5400,266
718008,5700,296
718008,6000,271
718008,6300,292
718008,6600,298
718008,6900,309
718008,7200,354
718008,7500,341
718008,7800,323
718008,8100,356
718008,8400,372
718008,8700,384
718008,9000,418
718008,9300,421
718008,9600,422
718008,9900,401
718008,10200,391
718008,10500,373
718008,10800,397
718008,11100,386
718008,11400,321
718008,11700,350
718008,12000,314
718008,12300,329
718008,12600,348
718008,12900,353
718008,13200,309
718008,13500,325
718008,13800,328
718008,14100,382
718008,14400,350
718008,14700,362
718008,15000,360
718008,15300,343
718008,15600,335
718008,15900,316
718008,16200,320
718008,16500,343
718008,16800,322
718008,17100,341
718008,17400,349
718008,17700,281
718008,18000,324
718008,18300,317
718008,18600,328
718008,18900,313
718008,19200,320
718008,19500,300
718008,19800,295
718008,20100,289
718008,20400,283
718008,20700,295
718008,21000,306
718008,21300,343
718008,21600,335
718008,21900,302
718008,22200,312
718008,22500,279
718008,22800,305
718008,23100,300
718012,0,144
718012,300,193
718012,600,183
718012,900,203
718012,1200,228
718012,1500,206
718012,1800,187
718012,2100,204
718012,2400,216
718012,2700,226
718012,3000,249
718012,3300,267
718012,3600,260
718012,3900,276
718012,4200,311
718012,4500,303
718012,4800,287
718012,5100,314
718012,5400,245
718012,5700,285
718012,6000,264
718012,6300,290
718012,6600,300
718012,6900,289
718012,7200,343
718012,7500,338
718012,7800,313
718012,8100,352
718012,8400,370
718012,8700,392
718012,9000,422
718012,9300,426
718012,9600,421
718012,9900,393
718012,10200,395
718012,10500,361
718012,10800,405
718012,11100,365
718012,11400,296
718012,11700,351
718012,12000,320
718012,12300,340
718012,12600,364
718012,12900,343
718012,13200,315
718012,13500,322
718012,13800,346
718012,14100,390
718012,14400,360
718012,14700,356
718012,15000,371
718012,15300,336
718012,15600,333
718012,15900,319
718012,16200,318
718012,16500,356
718012,16800,316
718012,17100,350
718012,17400,334
718012,17700,262
718012,18000,310
718012,18300,317
718012,18600,326
718012,18900,312
718012,19200,327
718012,19500,290
718012,19800,301
718012,20100,291
718012,20400,286
718012,20700,292
718012,21000,318
718012,21300,360
718012,21600,336
718012,21900,280
718012,22200,318
718012,22500,265
718012,22800,309
718012,23100,296
718147,0,86
718147,300,235
718147,600,234
718147,900,252
718147,1200,307
718147,1500,303
718147,1800,297
718147,2100,308
718147,2400,293
718147,2700,300
718147,3000,323
718147,3300,345
718147,3600,352
718147,3900,380
718147,4200,407
718147,4500,390
718147,4800,401
718147,5100,399
718147,5400,380
718147,5700,395
718147,6000,392
718147,6300,381
