station,t,mph
716857,0,63.222
716857,300,64.242
716857,600,62.185
716857,900,61.959
716857,1200,62.801
716857,1500,62.333
716857,1800,60.518
716857,2100,62.368
716857,2400,62.306
716857,2700,62.015
716857,3000,61.481
716857,3300,60.887
716857,3600,61.059
716857,3900,61.093
716857,4200,61.027
716857,4500,59.733
716857,4800,59.804
716857,5100,59.566
716857,5400,59.949
716857,5700,60.919
716857,6000,60.978
716857,6300,60.756
716857,6600,60.488
716857,6900,61.726
716857,7200,60.107
716857,7500,60.765
716857,7800,59.8
716857,8100,59.563
716857,8400,60.372
716857,8700,60.763
716857,9000,60.203
716857,9300,59.065
716857,9600,60.09
716857,9900,59.411
716857,10200,60.038
716857,10500,60.221
716857,10800,59.41
716857,11100,59.583
716857,11400,60.291
716857,11700,60.243
716857,12000,60.168
716857,12300,60.343
716857,12600,60.51
716857,12900,61.023
716857,13200,60.272
716857,13500,59.437
716857,13800,60.685
716857,14100,61.353
716857,14400,61.07
716857,14700,59.793
716857,15000,61.098
716857,15300,59.961
716857,15600,60.339
716857,15900,61.181
716857,16200,60.675
716857,16500,61.303
716857,16800,60.954
716857,17100,61.079
716857,17400,61.709
716857,17700,61.333
716857,18000,61.633
716857,18300,61.01
716857,18600,61.005
716857,18900,60.929
716857,19200,61.148
716857,19500,61.223
716857,19800,61.35
716857,20100,60.73
716857,20400,61.15
716857,20700,60.623
716857,21000,61.143
716857,21300,61.681
716857,21600,60.949
716857,21900,60.801
716857,22200,60.543
716857,22500,61.875
716857,22800,61.053
716857,23100,60.969
717980,0,56.732
717980,300,60.529
717980,600,56.302
717980,900,57.995
717980,1200,59.058
717980,1500,57.105
717980,1800,58.25
717980,2100,57.101
717980,2400,56.321
717980,2700,54.758
717980,3000,55.453
717980,3300,52.551
717980,3600,54.617
717980,3900,52.987
717980,4200,50.753
717980,4500,43.648
717980,4800,47.86
717980,5100,49.852
717980,5400,50.688
717980,5700,52.822
717980,6000,49.219
717980,6300,52.691
717980,6600,52.256
717980,6900,54.074
717980,7200,51.289
717980,7500,50.929
717980,7800,42.121
717980,8100,42.918
717980,8400,44.153
717980,8700,45.259
717980,9000,43.978
717980,9300,47.496
717980,9600,41.22
717980,9900,40.464
717980,10200,41.491
717980,10500,39.213
717980,10800,39.106
717980,11100,38.967
717980,11400,40.291
717980,11700,40.872
717980,12000,44.253
717980,12300,41.924
717980,12600,49.011
717980,12900,50.842
717980,13200,46.953
717980,13500,47.007
717980,13800,46.779
717980,14100,50.213
717980,14400,46.887
717980,14700,47.706
717980,15000,49.053
717980,15300,51.268
717980,15600,47.448
717980,15900,53.624
717980,16200,51.784
717980,16500,53.525
717980,16800,50.351
717980,17100,51.642
717980,17400,51.323
717980,17700,51.142
717980,18000,53.484
717980,18300,47.955
717980,18600,51.94
717980,18900,53.211
717980,19200,52.696
717980,19500,51.326
717980,19800,53.213
717980,20100,54.707
717980,20400,55.108
717980,20700,53.314
717980,21000,53.142
717980,21300,52.359
717980,21600,52.491
717980,21900,51.033
717980,22200,50.247
717980,22500,52.592
717980,22800,52.509
717980,23100,53.628
717983,0,60.798
717983,300,60.328
717983,600,60.037
717983,900,59.941
717983,1200,59.773
717983,1500,59.246
717983,1800,59.169
717983,2100,60.023
717983,2400,59.605
717983,2700,59.469
717983,3000,58.23
717983,3300,52.402
717983,3600,47.818
717983,3900,43.771
717983,4200,43.916
717983,4500,49.539
717983,4800,57.388
717983,5100,56.429
717983,5400,56.067
717983,5700,54.574
717983,6000,57.079
717983,6300,57.417
717983,6600,57.925
717983,6900,56.607
717983,7200,56.697
717983,7500,55.409
717983,7800,57.68
717983,8100,55.705
717983,8400,53.591
717983,8700,57.099
717983,9000,56.062
717983,9300,56.758
717983,9600,58.073
717983,9900,58.999
717983,10200,55.991
717983,10500,55.571
717983,10800,56.489
717983,11100,56.951
717983,11400,58.3
717983,11700,55.509
717983,12000,58.647
717983,12300,57.659
717983,12600,56.738
717983,12900,57.359
717983,13200,57.537
717983,13500,58.05
717983,13800,58.52
717983,14100,59.165
717983,14400,58.301
717983,14700,58.846
717983,15000,57.331
717983,15300,57.158
717983,15600,58.722
717983,15900,58.527
717983,16200,57.708
717983,16500,58.202
717983,16800,57.253
717983,17100,57.501
717983,17400,58.355
717983,17700,58.096
717983,18000,57.968
717983,18300,57.6
717983,18600,57.263
717983,18900,54.424
717983,19200,57.59
717983,19500,55.309
717983,19800,56.811
717983,20100,56.229
717983,20400,57.402
717983,20700,58.213
717983,21000,59.081
717983,21300,57.449
717983,21600,57.23
717983,21900,56.946
717983,22200,56.346
717983,22500,56.28
717983,22800,56.714
717983,23100,58.832
717986,0,60.856
717986,300,62.375
717986,600,58.476
717986,900,60.798
717986,1200,60.186
717986,1500,59.512
717986,1800,60.561
717986,2100,59.881
717986,2400,59.567
717986,2700,59.892
717986,3000,58.055
717986,3300,57.532
717986,3600,54.99
717986,3900,56.141
717986,4200,57.432
717986,4500,56.859
717986,4800,54.755
717986,5100,54.909
717986,5400,55.838
717986,5700,53.924
717986,6000,54.827
717986,6300,55.76
717986,6600,57.48
717986,6900,53.416
717986,7200,55.073
717986,7500,56.133
717986,7800,48.83
717986,8100,52.04
717986,8400,51.184
717986,8700,53.525
717986,9000,56.163
717986,9300,48.431
717986,9600,45.971
717986,9900,54.675
717986,10200,43.611
717986,10500,44.158
717986,10800,47.808
717986,11100,48.901
717986,11400,44.913
717986,11700,50.365
717986,12000,52.839
717986,12300,53.688
717986,12600,55.037
717986,12900,54.211
717986,13200,54.512
717986,13500,53.524
717986,13800,55.439
717986,14100,52.104
717986,14400,51.402
717986,14700,50.699
717986,15000,56.463
717986,15300,52.387
717986,15600,55.705
717986,15900,55.658
717986,16200,52.783
717986,16500,52.95
717986,16800,53.181
717986,17100,55.895
717986,17400,55.069
717986,17700,56.525
717986,18000,58.396
717986,18300,53.416
717986,18600,56.167
717986,18900,51.294
717986,19200,58.355
717986,19500,55.923
717986,19800,56.097
717986,20100,56.656
717986,20400,54.305
717986,20700,52.826
717986,21000,55.935
717986,21300,54.082
717986,21600,56.524
717986,21900,56.455
717986,22200,57.634
717986,22500,55.807
717986,22800,55.565
717986,23100,53.627
717989,0,64.501
717989,300,63.47
717989,600,59.502
717989,900,61.494
717989,1200,62.309
717989,1500,59.804
717989,1800,61.83
717989,2100,61.93
717989,2400,60.69
717989,2700,61.269
717989,3000,58.959
717989,3300,59.783
717989,3600,54.112
717989,3900,56.662
717989,4200,57.102
717989,4500,56.036
717989,4800,51.98
717989,5100,56.685
717989,5400,55.851
717989,5700,59.878
717989,6000,55.24
717989,6300,57.612
717989,6600,56.739
717989,6900,55.952
717989,7200,56.974
717989,7500,53.604
717989,7800,39.133
717989,8100,49.076
717989,8400,48.882
717989,8700,51.146
717989,9000,55.643
717989,9300,44.083
717989,9600,39.567
717989,9900,50.97
717989,10200,33.936
717989,10500,37.152
717989,10800,41.241
