station,t,veh_5min
716857,0,65
716857,300,203
716857,600,281
716857,900,296
716857,1200,268
716857,1500,295
716857,1800,305
716857,2100,286
716857,2400,297
716857,2700,317
716857,3000,348
716857,3300,393
716857,3600,393
716857,3900,419
716857,4200,419
716857,4500,444
716857,4800,466
716857,5100,445
716857,5400,433
716857,5700,412
716857,6000,420
716857,6300,394
716857,6600,426
716857,6900,411
716857,7200,441
716857,7500,446
716857,7800,466
716857,8100,480
716857,8400,465
716857,8700,472
716857,9000,483
716857,9300,487
716857,9600,474
716857,9900,498
716857,10200,467
716857,10500,474
716857,10800,481
716857,11100,493
716857,11400,471
716857,11700,477
716857,12000,491
716857,12300,494
716857,12600,470
716857,12900,473
716857,13200,420
716857,13500,484
716857,13800,459
716857,14100,450
716857,14400,473
716857,14700,447
716857,15000,434
716857,15300,444
716857,15600,441
716857,15900,391
716857,16200,375
716857,16500,384
716857,16800,406
716857,17100,398
716857,17400,411
716857,17700,377
716857,18000,421
716857,18300,439
716857,18600,424
716857,18900,407
716857,19200,420
716857,19500,424
716857,19800,408
716857,20100,441
716857,20400,382
716857,20700,372
716857,21000,393
716857,21300,401
716857,21600,409
716857,21900,380
716857,22200,397
716857,22500,360
716857,22800,372
716857,23100,356
717980,0,71
717980,300,220
717980,600,275
717980,900,300
717980,1200,273
717980,1500,287
717980,1800,301
717980,2100,281
717980,2400,298
717980,2700,322
717980,3000,359
717980,3300,388
717980,3600,386
717980,3900,426
717980,4200,423
717980,4500,436
717980,4800,469
717980,5100,442
717980,5400,417
717980,5700,417
717980,6000,413
717980,6300,401
717980,6600,411
717980,6900,416
717980,7200,439
717980,7500,449
717980,7800,471
717980,8100,496
717980,8400,451
717980,8700,478
717980,9000,458
717980,9300,492
717980,9600,479
717980,9900,475
717980,10200,472
717980,10500,478
717980,10800,471
717980,11100,490
717980,11400,470
717980,11700,484
717980,12000,492
717980,12300,485
717980,12600,472
717980,12900,447
717980,13200,422
717980,13500,495
717980,13800,445
717980,14100,451
717980,14400,465
717980,14700,441
717980,15000,436
717980,15300,447
717980,15600,426
717980,15900,389
717980,16200,375
717980,16500,382
717980,16800,409
717980,17100,401
717980,17400,395
717980,17700,384
717980,18000,419
717980,18300,435
717980,18600,424
717980,18900,398
717980,19200,431
717980,19500,410
717980,19800,417
717980,20100,434
717980,20400,371
717980,20700,375
717980,21000,394
717980,21300,407
717980,21600,388
717980,21900,385
717980,22200,387
717980,22500,366
717980,22800,366
717980,23100,356
717983,0,304
717983,300,333
717983,600,369
717983,900,405
717983,1200,407
717983,1500,406
717983,1800,382
717983,2100,351
717983,2400,414
717983,2700,418
717983,3000,460
717983,3300,487
717983,3600,492
717983,3900,470
717983,4200,461
717983,4500,447
717983,4800,432
717983,5100,424
717983,5400,436
717983,5700,421
717983,6000,439
717983,6300,386
717983,6600,427
717983,6900,424
717983,7200,372
717983,7500,373
717983,7800,431
717983,8100,362
717983,8400,348
717983,8700,416
717983,9000,448
717983,9300,361
717983,9600,313
717983,9900,399
717983,10200,409
717983,10500,398
717983,10800,337
717983,11100,374
717983,11400,405
717983,11700,395
717983,12000,382
717983,12300,402
717983,12600,433
717983,12900,367
717983,13200,441
717983,13500,398
