station,t,mph
716857,0,63.489
716857,300,61.758
716857,600,60.894
716857,900,60.354
716857,1200,59.793
716857,1500,61.04
716857,1800,60.242
716857,2100,60.802
716857,2400,60.543
716857,2700,60.82
716857,3000,60.809
716857,3300,59.726
716857,3600,59.024
716857,3900,59.045
716857,4200,59.048
716857,4500,58.565
716857,4800,58.942
716857,5100,58.673
716857,5400,58.519
716857,5700,58.82
716857,6000,59.135
716857,6300,57.794
716857,6600,58.2
716857,6900,59.288
716857,7200,59.228
716857,7500,57.985
716857,7800,58.877
716857,8100,58.781
716857,8400,59.169
716857,8700,58.313
716857,9000,58.45
716857,9300,58.91
716857,9600,57.378
716857,9900,58.261
716857,10200,58.752
716857,10500,57.709
716857,10800,56.961
716857,11100,56.881
716857,11400,57.224
716857,11700,56.998
716857,12000,58.678
716857,12300,58.999
716857,12600,58.522
716857,12900,57.353
716857,13200,58.523
716857,13500,57.892
716857,13800,57.881
716857,14100,58.39
716857,14400,58.505
716857,14700,58.597
716857,15000,59.353
716857,15300,58.127
716857,15600,58.791
716857,15900,59.428
716857,16200,58.481
716857,16500,58.574
716857,16800,57.764
716857,17100,59.481
716857,17400,57.644
716857,17700,58.782
716857,18000,58.425
716857,18300,58.802
716857,18600,58.123
716857,18900,58.124
716857,19200,58.951
716857,19500,58.311
716857,19800,57.997
716857,20100,58.541
716857,20400,60.08
716857,20700,60.449
716857,21000,59.347
716857,21300,59.748
716857,21600,59.604
716857,21900,59.751
716857,22200,60.064
716857,22500,59.601
716857,22800,59.054
716857,23100,58.633
717980,0,58.716
717980,300,54.738
717980,600,51.98
717980,900,52.499
717980,1200,51.989
717980,1500,52.186
717980,1800,47.051
717980,2100,51.904
717980,2400,50.108
717980,2700,48.801
717980,3000,46.315
717980,3300,43.368
717980,3600,40.43
717980,3900,38.144
717980,4200,37.84
717980,4500,36.403
717980,4800,34.913
717980,5100,35.034
717980,5400,35.54
717980,5700,34.577
717980,6000,33.83
717980,6300,35.869
717980,6600,36.3
717980,6900,36.543
717980,7200,35.622
717980,7500,35.401
717980,7800,35.635
717980,8100,36.112
717980,8400,37.333
717980,8700,36.879
717980,9000,37.043
717980,9300,34.306
717980,9600,36.17
717980,9900,37.312
717980,10200,33.506
717980,10500,34.979
717980,10800,34.658
717980,11100,33.416
717980,11400,35.164
717980,11700,33.813
717980,12000,34.976
717980,12300,36.749
717980,12600,35.529
717980,12900,33.947
717980,13200,35.806
717980,13500,34.843
717980,13800,34.529
717980,14100,33.345
717980,14400,33.663
717980,14700,35.797
717980,15000,35.996
717980,15300,36.007
717980,15600,36.179
717980,15900,33.391
717980,16200,35.033
717980,16500,36.959
717980,16800,35.457
717980,17100,37.404
717980,17400,37.107
717980,17700,35.424
717980,18000,35.835
717980,18300,34.286
717980,18600,35.101
717980,18900,35.673
717980,19200,36.025
717980,19500,36.982
717980,19800,38.279
717980,20100,37.622
717980,20400,39.212
717980,20700,43.284
717980,21000,42.946
717980,21300,38.775
717980,21600,40.852
717980,21900,38.972
717980,22200,41.931
717980,22500,43.001
717980,22800,38.936
717980,23100,36.832
717983,0,53.645
717983,300,55.294
717983,600,55.689
717983,900,49.484
717983,1200,43.967
717983,1500,41.542
717983,1800,44.796
717983,2100,42.332
717983,2400,43.518
717983,2700,43.068
717983,3000,48.902
717983,3300,53.299
717983,3600,49.963
717983,3900,55.659
717983,4200,29.997
717983,4500,27.489
717983,4800,37.135
717983,5100,35.304
717983,5400,31.162
717983,5700,24.928
717983,6000,33.755
717983,6300,27.598
717983,6600,28.201
717983,6900,26.781
717983,7200,23.982
717983,7500,42.481
717983,7800,28.142
717983,8100,27.822
717983,8400,25.549
717983,8700,23.791
717983,9000,23.427
717983,9300,25.856
717983,9600,37.719
717983,9900,23.954
717983,10200,40.0
717983,10500,28.071
717983,10800,29.354
717983,11100,21.625
717983,11400,21.858
717983,11700,41.875
717983,12000,20.449
717983,12300,25.427
717983,12600,21.912
717983,12900,30.869
717983,13200,35.164
717983,13500,46.191
717983,13800,22.853
717983,14100,26.562
717983,14400,32.229
717983,14700,29.838
717983,15000,19.992
717983,15300,35.637
717983,15600,28.794
717983,15900,37.809
717983,16200,35.539
717983,16500,36.92
717983,16800,30.884
717983,17100,43.649
717983,17400,39.212
717983,17700,39.15
717983,18000,41.618
717983,18300,53.79
717983,18600,43.224
717983,18900,36.271
717983,19200,31.48
717983,19500,35.229
717983,19800,37.647
717983,20100,35.644
717983,20400,48.67
717983,20700,52.678
717983,21000,54.994
717983,21300,56.659
717983,21600,55.946
717983,21900,55.99
717983,22200,57.701
717983,22500,58.147
717983,22800,57.328
717983,23100,57.603
717986,0,62.012
717986,300,55.717
717986,600,56.028
717986,900,56.388
717986,1200,55.537
717986,1500,50.072
717986,1800,54.419
717986,2100,56.869
717986,2400,48.982
717986,2700,53.58
717986,3000,55.145
717986,3300,52.368
717986,3600,45.59
717986,3900,40.815
717986,4200,40.079
717986,4500,40.882
717986,4800,40.73
717986,5100,44.743
717986,5400,46.778
717986,5700,46.886
717986,6000,42.377
717986,6300,43.286
717986,6600,46.681
717986,6900,44.789
717986,7200,45.238
717986,7500,45.763
717986,7800,41.196
717986,8100,42.235
717986,8400,43.784
717986,8700,40.545
717986,9000,34.182
717986,9300,33.856
717986,9600,29.164
717986,9900,35.518
717986,10200,38.958
717986,10500,27.389
717986,10800,31.568
717986,11100,32.671
717986,11400,33.929
717986,11700,32.688
717986,12000,34.064
717986,12300,23.522
717986,12600,36.228
717986,12900,31.601
717986,13200,33.524
717986,13500,38.013
717986,13800,33.719
717986,14100,32.342
717986,14400,36.426
717986,14700,34.79
717986,15000,36.281
717986,15300,41.403
717986,15600,42.493
717986,15900,48.058
717986,16200,36.107
717986,16500,45.34
717986,16800,45.383
717986,17100,42.111
717986,17400,44.735
717986,17700,44.267
717986,18000,45.878
717986,18300,49.552
717986,18600,50.141
717986,18900,48.411
717986,19200,49.938
717986,19500,50.543
717986,19800,49.367
717986,20100,51.467
717986,20400,51.407
717986,20700,48.096
717986,21000,52.504
717986,21300,49.072
717986,21600,41.713
717986,21900,50.431
717986,22200,47.619
717986,22500,51.163
717986,22800,51.262
717986,23100,49.153
717989,0,64.966
717989,300,57.86
717989,600,58.408
717989,900,57.993
717989,1200,54.258
717989,1500,42.704
717989,1800,53.191
717989,2100,57.239
717989,2400,43.625
717989,2700,50.258
717989,3000,55.15
717989,3300,47.495
717989,3600,40.493
717989,3900,35.183
717989,4200,36.272
717989,4500,36.698
717989,4800,37.613
717989,5100,39.909
717989,5400,41.311
717989,5700,39.145
717989,6000,31.821
717989,6300,31.306
717989,6600,37.831
717989,6900,36.301
717989,7200,39.594
717989,7500,38.812
717989,7800,36.075
717989,8100,34.238
717989,8400,32.414
717989,8700,32.83
717989,9000,34.091
717989,9300,31.775
717989,9600,28.769
717989,9900,32.43
717989,10200,32.011
717989,10500,27.962
717989,10800,28.107
717989,11100,28.024
717989,11400,32.796
717989,11700,31.643
717989,12000,34.733
717989,12300,29.673
717989,12600,32.277
717989,12900,32.99
717989,13200,33.128
717989,13500,28.81
717989,13800,33.204
717989,14100,31.199
717989,14400,29.421
717989,14700,31.895
717989,15000,30.087
717989,15300,31.312
717989,15600,31.526
717989,15900,42.45
717989,16200,34.636
717989,16500,36.718
717989,16800,30.802
717989,17100,34.123
717989,17400,35.487
717989,17700,31.818
717989,18000,43.317
717989,18300,45.454
717989,18600,43.237
717989,18900,36.517
717989,19200,44.507
717989,19500,44.323
717989,19800,43.173
717989,20100,46.874
717989,20400,46.401
717989,20700,40.51
717989,21000,51.826
717989,21300,40.71
717989,21600,27.425
717989,21900,44.89
717989,22200,38.362
717989,22500,43.191
717989,22800,48.645
717989,23100,44.018
717992,0,50.048
717992,300,38.273
717992,600,41.472
717992,900,42.591
717992,1200,40.64
717992,1500,33.373
717992,1800,30.112
717992,2100,34.269
717992,2400,32.645
717992,2700,29.218
717992,3000,33.207
717992,3300,30.721
717992,3600,33.52
717992,3900,37.057
717992,4200,31.012
717992,4500,32.096
717992,4800,33.46
717992,5100,31.001
717992,5400,29.673
717992,5700,32.343
717992,6000,27.693
717992,6300,34.42
717992,6600,30.108
717992,6900,32.682
717992,7200,32.061
717992,7500,30.96
717992,7800,26.977
717992,8100,26.899
717992,8400,31.095
717992,8700,29.237
717992,9000,29.484
717992,9300,30.319
717992,9600,31.46
717992,9900,28.24
717992,10200,25.839
717992,10500,27.954
717992,10800,27.971
717992,11100,28.045
717992,11400,32.014
717992,11700,31.984
717992,12000,26.502
717992,12300,31.085
717992,12600,31.252
717992,12900,29.861
717992,13200,30.872
717992,13500,31.171
717992,13800,32.813
717992,14100,30.484
717992,14400,31.156
717992,14700,25.973
717992,15000,30.996
717992,15300,32.269
717992,15600,30.534
717992,15900,36.36
717992,16200,29.123
717992,16500,32.581
717992,16800,29.949
717992,17100,29.1
717992,17400,31.135
717992,17700,29.617
717992,18000,27.567
717992,18300,29.29
717992,18600,24.048
717992,18900,25.103
717992,19200,30.762
717992,19500,27.341
717992,19800,33.116
717992,20100,28.613
717992,20400,27.185
717992,20700,29.133
717992,21000,32.804
717992,21300,29.383
717992,21600,31.438
717992,21900,29.657
717992,22200,25.449
717992,22500,26.495
717992,22800,27.928
717992,23100,24.185
717995,0,53.712
717995,300,45.952
717995,600,48.725
717995,900,50.704
717995,1200,42.458
717995,1500,40.823
717995,1800,39.678
717995,2100,41.08
717995,2400,38.252
717995,2700,39.696
717995,3000,39.578
717995,3300,41.06
717995,3600,37.84
717995,3900,41.878
717995,4200,38.392
717995,4500,38.91
717995,4800,39.062
717995,5100,37.749
717995,5400,41.723
717995,5700,38.764
717995,6000,39.901
717995,6300,42.461
717995,6600,40.802
717995,6900,40.696
717995,7200,41.091
717995,7500,41.118
717995,7800,38.477
717995,8100,41.437
717995,8400,40.051
717995,8700,37.961
717995,9000,41.058
717995,9300,37.741
717995,9600,37.679
717995,9900,38.073
717995,10200,38.555
717995,10500,41.283
717995,10800,39.361
717995,11100,38.683
717995,11400,37.187
717995,11700,40.388
717995,12000,40.49
717995,12300,40.031
717995,12600,39.903
717995,12900,36.696
717995,13200,42.015
717995,13500,38.82
717995,13800,41.666
717995,14100,39.59
717995,14400,37.99
717995,14700,41.591
717995,15000,41.577
717995,15300,42.728
717995,15600,38.699
717995,15900,38.957
717995,16200,40.654
717995,16500,39.361
717995,16800,39.005
717995,17100,39.645
717995,17400,39.892
717995,17700,39.623
717995,18000,37.383
717995,18300,39.806
717995,18600,40.363
717995,18900,39.494
717995,19200,38.747
717995,19500,37.891
717995,19800,39.89
717995,20100,40.522
717995,20400,36.863
717995,20700,37.655
717995,21000,38.723
717995,21300,39.264
717995,21600,37.845
717995,21900,37.975
717995,22200,40.393
717995,22500,36.637
717995,22800,37.867
717995,23100,38.984
718002,0,64.444
718002,300,60.307
718002,600,60.753
718002,900,60.149
718002,1200,61.014
718002,1500,60.392
718002,1800,61.06
718002,2100,61.276
718002,2400,60.452
718002,2700,60.108
718002,3000,59.766
718002,3300,60.723
718002,3600,56.464
718002,3900,54.675
718002,4200,54.388
718002,4500,54.527
718002,4800,55.385
718002,5100,55.276
718002,5400,54.416
718002,5700,55.111
718002,6000,52.718
718002,6300,53.124
718002,6600,53.779
718002,6900,52.248
718002,7200,53.432
718002,7500,54.381
718002,7800,54.089
718002,8100,53.213
718002,8400,51.912
718002,8700,54.774
718002,9000,53.388
718002,9300,55.731
718002,9600,53.956
718002,9900,53.813
718002,10200,52.116
718002,10500,54.246
718002,10800,52.028
718002,11100,52.176
718002,11400,47.074
718002,11700,44.461
718002,12000,49.225
718002,12300,20.569
718002,12600,22.078
718002,12900,31.44
718002,13200,44.021
718002,13500,37.85
718002,13800,34.195
718002,14100,49.302
718002,14400,45.458
718002,14700,35.336
718002,15000,49.317
718002,15300,34.311
718002,15600,36.708
718002,15900,50.921
718002,16200,47.732
718002,16500,50.986
718002,16800,52.828
718002,17100,52.772
718002,17400,51.771
718002,17700,52.235
718002,18000,52.636
718002,18300,51.135
718002,18600,51.578
718002,18900,51.675
718002,19200,53.662
