station,t,veh_5min
716857,0,69
716857,300,286
716857,600,365
716857,900,364
716857,1200,366
716857,1500,371
716857,1800,392
716857,2100,339
716857,2400,388
716857,2700,399
716857,3000,422
716857,3300,419
716857,3600,428
716857,3900,468
716857,4200,480
716857,4500,475
716857,4800,475
716857,5100,486
716857,5400,501
716857,5700,499
716857,6000,488
716857,6300,485
716857,6600,477
716857,6900,469
716857,7200,477
716857,7500,479
716857,7800,475
716857,8100,485
716857,8400,461
716857,8700,483
716857,9000,499
716857,9300,501
716857,9600,496
716857,9900,490
716857,10200,497
716857,10500,490
716857,10800,500
716857,11100,496
716857,11400,499
716857,11700,488
716857,12000,493
716857,12300,489
716857,12600,508
716857,12900,494
716857,13200,499
716857,13500,499
716857,13800,501
716857,14100,498
716857,14400,482
716857,14700,464
716857,15000,485
716857,15300,480
716857,15600,493
716857,15900,465
716857,16200,491
716857,16500,470
716857,16800,482
716857,17100,463
716857,17400,495
716857,17700,491
716857,18000,486
716857,18300,486
716857,18600,502
716857,18900,473
716857,19200,496
716857,19500,478
716857,19800,475
716857,20100,494
716857,20400,457
716857,20700,425
716857,21000,452
716857,21300,451
716857,21600,459
716857,21900,466
716857,22200,444
716857,22500,412
716857,22800,482
716857,23100,472
717980,0,81
717980,300,299
717980,600,369
717980,900,355
717980,1200,366
717980,1500,370
717980,1800,389
717980,2100,340
717980,2400,376
717980,2700,407
717980,3000,425
717980,3300,417
717980,3600,429
717980,3900,476
717980,4200,480
717980,4500,472
717980,4800,475
717980,5100,480
717980,5400,510
717980,5700,502
717980,6000,468
717980,6300,481
717980,6600,474
717980,6900,459
717980,7200,469
717980,7500,477
717980,7800,479
717980,8100,468
717980,8400,478
717980,8700,473
717980,9000,492
717980,9300,488
717980,9600,494
717980,9900,501
717980,10200,494
717980,10500,483
717980,10800,486
717980,11100,496
717980,11400,502
717980,11700,498
717980,12000,465
717980,12300,496
717980,12600,505
717980,12900,515
717980,13200,475
717980,13500,494
717980,13800,489
717980,14100,502
717980,14400,465
717980,14700,473
717980,15000,483
717980,15300,461
717980,15600,498
717980,15900,484
717980,16200,469
717980,16500,452
717980,16800,479
717980,17100,477
717980,17400,496
717980,17700,483
717980,18000,498
717980,18300,458
717980,18600,515
717980,18900,461
717980,19200,483
717980,19500,472
717980,19800,479
717980,20100,477
717980,20400,450
717980,20700,423
717980,21000,449
717980,21300,452
717980,21600,456
717980,21900,468
717980,22200,437
717980,22500,423
717980,22800,454
717980,23100,483
717983,0,349
717983,300,436
717983,600,433
717983,900,468
717983,1200,454
717983,1500,490
717983,1800,465
717983,2100,477
717983,2400,473
717983,2700,486
717983,3000,467
717983,3300,453
717983,3600,447
717983,3900,444
717983,4200,427
717983,4500,336
717983,4800,441
717983,5100,409
717983,5400,359
717983,5700,350
717983,6000,377
717983,6300,416
717983,6600,436
717983,6900,335
717983,7200,353
717983,7500,438
717983,7800,354
717983,8100,301
717983,8400,323
717983,8700,440
717983,9000,291
717983,9300,382
717983,9600,378
717983,9900,265
717983,10200,424
717983,10500,234
717983,10800,435
717983,11100,315
717983,11400,287
717983,11700,420
717983,12000,270
717983,12300,374
717983,12600,386
717983,12900,373
717983,13200,293
717983,13500,457
717983,13800,330
717983,14100,398
717983,14400,450
717983,14700,431
717983,15000,341
717983,15300,401
717983,15600,383
717983,15900,451
717983,16200,344
717983,16500,433
717983,16800,357
717983,17100,462
717983,17400,446
717983,17700,389
717983,18000,420
717983,18300,429
717983,18600,403
717983,18900,413
717983,19200,399
717983,19500,395
717983,19800,437
717983,20100,402
717983,20400,431
717983,20700,418
717983,21000,403
717983,21300,411
717983,21600,424
717983,21900,426
717983,22200,414
717983,22500,413
717983,22800,412
717983,23100,417
717986,0,76
717986,300,276
717986,600,325
717986,900,305
717986,1200,325
717986,1500,359
717986,1800,317
717986,2100,309
717986,2400,336
717986,2700,359
717986,3000,349
717986,3300,340
717986,3600,378
717986,3900,407
717986,4200,438
717986,4500,425
717986,4800,422
717986,5100,430
717986,5400,394
717986,5700,402
717986,6000,415
717986,6300,378
717986,6600,423
717986,6900,404
717986,7200,435
717986,7500,408
717986,7800,414
717986,8100,420
717986,8400,403
717986,8700,446
717986,9000,387
717986,9300,404
717986,9600,383
717986,9900,416
717986,10200,418
717986,10500,361
717986,10800,402
717986,11100,383
717986,11400,405
717986,11700,369
717986,12000,368
717986,12300,372
717986,12600,393
717986,12900,393
717986,13200,374
717986,13500,397
717986,13800,412
717986,14100,392
717986,14400,413
717986,14700,400
717986,15000,385
717986,15300,426
717986,15600,392
717986,15900,419
717986,16200,419
717986,16500,370
717986,16800,404
717986,17100,417
717986,17400,428
717986,17700,387
717986,18000,433
717986,18300,350
717986,18600,411
717986,18900,398
717986,19200,371
717986,19500,376
717986,19800,352
717986,20100,398
717986,20400,368
717986,20700,385
717986,21000,382
717986,21300,374
717986,21600,376
717986,21900,372
717986,22200,356
717986,22500,402
717986,22800,381
717986,23100,379
717989,0,64
717989,300,277
717989,600,300
717989,900,289
717989,1200,321
717989,1500,346
717989,1800,301
717989,2100,308
717989,2400,324
717989,2700,339
717989,3000,337
717989,3300,322
717989,3600,384
717989,3900,396
717989,4200,435
717989,4500,404
717989,4800,399
717989,5100,418
717989,5400,388
717989,5700,377
717989,6000,389
717989,6300,376
717989,6600,403
717989,6900,387
717989,7200,398
717989,7500,392
717989,7800,395
717989,8100,391
717989,8400,386
717989,8700,405
717989,9000,360
717989,9300,377
717989,9600,337
717989,9900,358
717989,10200,389
717989,10500,342
717989,10800,357
717989,11100,345
717989,11400,380
717989,11700,366
717989,12000,355
717989,12300,343
717989,12600,368
717989,12900,364
717989,13200,346
717989,13500,375
717989,13800,381
717989,14100,381
717989,14400,366
717989,14700,373
717989,15000,375
717989,15300,385
717989,15600,367
717989,15900,426
717989,16200,444
717989,16500,335
717989,16800,375
717989,17100,417
717989,17400,409
717989,17700,375
717989,18000,413
717989,18300,351
717989,18600,383
717989,18900,374
717989,19200,356
717989,19500,371
717989,19800,352
717989,20100,369
717989,20400,360
717989,20700,380
717989,21000,362
717989,21300,351
717989,21600,361
717989,21900,371
717989,22200,357
717989,22500,380
717989,22800,362
717989,23100,369
717992,0,194
717992,300,402
717992,600,402
717992,900,419
717992,1200,427
717992,1500,419
717992,1800,414
717992,2100,436
717992,2400,442
717992,2700,397
717992,3000,426
717992,3300,418
717992,3600,440
717992,3900,400
717992,4200,403
717992,4500,412
717992,4800,358
717992,5100,432
717992,5400,346
717992,5700,403
717992,6000,359
717992,6300,418
717992,6600,393
717992,6900,426
717992,7200,365
717992,7500,379
717992,7800,342
717992,8100,342
717992,8400,400
717992,8700,369
717992,9000,390
717992,9300,394
717992,9600,398
717992,9900,367
717992,10200,344
717992,10500,349
717992,10800,371
717992,11100,386
717992,11400,397
717992,11700,354
717992,12000,342
717992,12300,415
717992,12600,387
717992,12900,393
717992,13200,378
717992,13500,451
717992,13800,375
717992,14100,428
717992,14400,417
717992,14700,337
717992,15000,433
717992,15300,405
717992,15600,443
717992,15900,454
717992,16200,338
717992,16500,437
717992,16800,432
717992,17100,425
717992,17400,408
717992,17700,396
717992,18000,414
717992,18300,427
717992,18600,382
717992,18900,393
717992,19200,447
717992,19500,426
717992,19800,423
717992,20100,411
717992,20400,426
717992,20700,432
717992,21000,438
717992,21300,417
717992,21600,477
717992,21900,456
717992,22200,371
717992,22500,426
717992,22800,431
717992,23100,385
717995,0,201
717995,300,402
717995,600,427
717995,900,416
717995,1200,424
717995,1500,430
717995,1800,420
717995,2100,458
717995,2400,434
717995,2700,443
717995,3000,449
717995,3300,433
717995,3600,478
717995,3900,426
717995,4200,446
717995,4500,434
717995,4800,391
717995,5100,451
717995,5400,384
717995,5700,449
717995,6000,385
717995,6300,447
717995,6600,423
717995,6900,457
717995,7200,409
717995,7500,433
717995,7800,429
717995,8100,427
717995,8400,454
717995,8700,418
717995,9000,426
717995,9300,437
717995,9600,457
717995,9900,431
717995,10200,400
717995,10500,422
717995,10800,443
717995,11100,431
717995,11400,437
717995,11700,397
717995,12000,402
717995,12300,450
717995,12600,439
717995,12900,434
717995,13200,416
717995,13500,465
717995,13800,405
717995,14100,454
717995,14400,424
717995,14700,373
717995,15000,437
717995,15300,426
717995,15600,452
717995,15900,456
717995,16200,366
717995,16500,454
717995,16800,426
717995,17100,427
717995,17400,432
717995,17700,402
717995,18000,413
717995,18300,442
717995,18600,407
717995,18900,419
717995,19200,459
717995,19500,465
717995,19800,440
717995,20100,436
717995,20400,427
717995,20700,449
717995,21000,439
717995,21300,436
717995,21600,450
717995,21900,451
717995,22200,395
717995,22500,436
717995,22800,450
717995,23100,416
718002,0,89
718002,300,266
718002,600,270
718002,900,279
718002,1200,298
718002,1500,318
718002,1800,282
718002,2100,293
718002,2400,313
718002,2700,332
718002,3000,317
718002,3300,301
718002,3600,392
718002,3900,391
718002,4200,396
718002,4500,383
718002,4800,399
718002,5100,382
718002,5400,384
718002,5700,375
718002,6000,364
718002,6300,378
718002,6600,397
718002,6900,367
718002,7200,393
718002,7500,378
718002,7800,376
718002,8100,396
718002,8400,373
718002,8700,386
718002,9000,384
718002,9300,376
718002,9600,386
718002,9900,384
718002,10200,380
718002,10500,380
718002,10800,376
718002,11100,382
718002,11400,371
718002,11700,375
718002,12000,376
718002,12300,324
718002,12600,338
718002,12900,366
718002,13200,294
718002,13500,404
718002,13800,337
718002,14100,362
718002,14400,375
718002,14700,371
718002,15000,393
718002,15300,358
718002,15600,369
718002,15900,377
718002,16200,358
718002,16500,388
718002,16800,373
718002,17100,376
718002,17400,386
718002,17700,392
718002,18000,385
718002,18300,384
718002,18600,394
718002,18900,374
718002,19200,373
718002,19500,377
718002,19800,393
718002,20100,383
718002,20400,390
718002,20700,392
718002,21000,373
718002,21300,390
718002,21600,376
718002,21900,372
718002,22200,385
718002,22500,382
718002,22800,394
718002,23100,381
718008,0,226
