station,t,veh_5min
716857,0,44
716857,300,143
716857,600,190
716857,900,204
716857,1200,190
716857,1500,218
716857,1800,205
716857,2100,196
716857,2400,227
716857,2700,229
716857,3000,256
716857,3300,266
716857,3600,280
716857,3900,302
716857,4200,315
716857,4500,325
716857,4800,310
716857,5100,306
716857,5400,278
716857,5700,291
716857,6000,295
716857,6300,269
716857,6600,296
716857,6900,272
716857,7200,323
716857,7500,332
716857,7800,346
716857,8100,332
716857,8400,338
716857,8700,351
716857,9000,368
716857,9300,371
716857,9600,386
716857,9900,380
716857,10200,385
716857,10500,358
716857,10800,386
716857,11100,353
716857,11400,367
716857,11700,322
716857,12000,331
716857,12300,348
716857,12600,313
716857,12900,321
716857,13200,310
716857,13500,287
716857,13800,305
716857,14100,306
716857,14400,319
716857,14700,329
716857,15000,313
716857,15300,298
716857,15600,288
716857,15900,263
716857,16200,265
716857,16500,279
716857,16800,270
716857,17100,284
716857,17400,284
716857,17700,305
716857,18000,258
716857,18300,277
716857,18600,259
716857,18900,289
716857,19200,269
716857,19500,263
716857,19800,258
716857,20100,243
716857,20400,239
716857,20700,240
716857,21000,249
716857,21300,263
716857,21600,294
716857,21900,275
716857,22200,250
716857,22500,258
716857,22800,255
716857,23100,248
717980,0,49
717980,300,152
717980,600,190
717980,900,199
717980,1200,192
717980,1500,215
717980,1800,208
717980,2100,187
717980,2400,227
717980,2700,241
717980,3000,241
717980,3300,272
717980,3600,284
717980,3900,290
717980,4200,329
717980,4500,312
717980,4800,307
717980,5100,305
717980,5400,282
717980,5700,288
717980,6000,289
717980,6300,280
717980,6600,281
717980,6900,281
717980,7200,324
717980,7500,336
717980,7800,339
717980,8100,329
717980,8400,332
717980,8700,358
717980,9000,360
717980,9300,375
717980,9600,381
717980,9900,377
717980,10200,386
717980,10500,350
717980,10800,378
717980,11100,356
717980,11400,361
717980,11700,325
717980,12000,329
717980,12300,354
717980,12600,303
717980,12900,314
717980,13200,308
717980,13500,297
717980,13800,295
717980,14100,296
717980,14400,335
717980,14700,315
717980,15000,311
717980,15300,294
717980,15600,283
717980,15900,259
717980,16200,277
717980,16500,268
717980,16800,275
717980,17100,276
717980,17400,289
717980,17700,298
717980,18000,255
717980,18300,289
717980,18600,253
717980,18900,288
717980,19200,264
717980,19500,264
717980,19800,252
717980,20100,251
717980,20400,238
717980,20700,232
717980,21000,253
717980,21300,255
717980,21600,293
717980,21900,282
717980,22200,249
717980,22500,245
717980,22800,262
717980,23100,237
717983,0,208
717983,300,227
717983,600,262
717983,900,293
717983,1200,287
717983,1500,277
717983,1800,270
717983,2100,258
717983,2400,293
717983,2700,303
717983,3000,332
717983,3300,357
717983,3600,402
717983,3900,404
717983,4200,449
717983,4500,449
717983,4800,425
717983,5100,393
717983,5400,359
717983,5700,396
717983,6000,363
717983,6300,362
717983,6600,336
717983,6900,351
717983,7200,393
717983,7500,396
717983,7800,378
717983,8100,350
717983,8400,339
717983,8700,335
717983,9000,337
717983,9300,328
717983,9600,339
717983,9900,342
717983,10200,325
717983,10500,314
717983,10800,317
717983,11100,342
717983,11400,346
717983,11700,296
717983,12000,277
717983,12300,344
717983,12600,297
717983,12900,322
717983,13200,332
717983,13500,329
717983,13800,305
717983,14100,261
717983,14400,252
717983,14700,287
717983,15000,331
717983,15300,325
717983,15600,329
717983,15900,317
717983,16200,292
717983,16500,311
717983,16800,316
717983,17100,327
717983,17400,348
717983,17700,316
717983,18000,349
717983,18300,369
717983,18600,359
717983,18900,373
717983,19200,350
717983,19500,350
717983,19800,335
717983,20100,324
717983,20400,336
717983,20700,296
717983,21000,304
717983,21300,335
717983,21600,324
717983,21900,316
717983,22200,351
717983,22500,349
717983,22800,314
717983,23100,295
717986,0,48
717986,300,150
717986,600,156
717986,900,173
717986,1200,193
717986,1500,187
717986,1800,183
717986,2100,162
717986,2400,196
