station,t,mph
716857,0,64.326
716857,300,63.775
716857,600,62.764
716857,900,62.692
716857,1200,62.916
716857,1500,62.384
716857,1800,62.007
716857,2100,62.035
716857,2400,61.896
716857,2700,60.961
716857,3000,61.639
716857,3300,61.163
716857,3600,61.425
716857,3900,60.764
716857,4200,60.911
716857,4500,59.485
716857,4800,60.288
716857,5100,59.461
716857,5400,59.962
716857,5700,59.826
716857,6000,60.224
716857,6300,60.978
716857,6600,60.925
716857,6900,60.068
716857,7200,59.941
716857,7500,59.246
716857,7800,60.263
716857,8100,59.896
716857,8400,59.613
716857,8700,60.434
716857,9000,59.776
716857,9300,59.703
716857,9600,60.638
716857,9900,60.776
716857,10200,60.443
716857,10500,60.109
716857,10800,59.746
716857,11100,59.46
716857,11400,60.133
716857,11700,59.57
716857,12000,59.945
716857,12300,59.903
716857,12600,59.671
716857,12900,60.091
716857,13200,60.086
716857,13500,60.353
716857,13800,59.679
716857,14100,60.566
716857,14400,60.834
716857,14700,59.489
716857,15000,60.758
716857,15300,59.898
716857,15600,60.667
716857,15900,60.985
716857,16200,61.155
716857,16500,60.588
716857,16800,60.574
716857,17100,59.842
716857,17400,60.427
716857,17700,60.344
716857,18000,60.932
716857,18300,60.303
716857,18600,60.211
716857,18900,59.452
716857,19200,59.506
716857,19500,60.049
716857,19800,60.247
716857,20100,59.413
716857,20400,59.781
716857,20700,58.986
716857,21000,58.974
716857,21300,59.044
716857,21600,59.045
716857,21900,58.707
716857,22200,59.625
716857,22500,59.878
716857,22800,59.253
716857,23100,60.236
717980,0,62.296
717980,300,58.74
717980,600,59.282
717980,900,58.483
717980,1200,58.125
717980,1500,57.862
717980,1800,58.755
717980,2100,56.003
717980,2400,56.015
717980,2700,53.862
717980,3000,56.142
717980,3300,53.906
717980,3600,53.093
717980,3900,52.125
717980,4200,49.906
717980,4500,42.605
717980,4800,43.566
717980,5100,42.456
717980,5400,44.352
717980,5700,40.595
717980,6000,46.895
717980,6300,49.834
717980,6600,47.926
717980,6900,50.038
717980,7200,44.311
717980,7500,40.744
717980,7800,42.316
717980,8100,45.047
717980,8400,40.55
717980,8700,45.966
717980,9000,43.831
717980,9300,40.609
717980,9600,43.462
717980,9900,43.001
717980,10200,43.841
717980,10500,40.032
717980,10800,45.171
717980,11100,42.887
717980,11400,44.295
717980,11700,42.879
717980,12000,43.676
717980,12300,41.414
717980,12600,44.839
717980,12900,44.46
717980,13200,47.168
717980,13500,45.344
717980,13800,44.775
717980,14100,46.828
717980,14400,44.518
717980,14700,43.476
717980,15000,51.233
717980,15300,46.99
717980,15600,49.763
717980,15900,50.728
717980,16200,51.206
717980,16500,48.848
717980,16800,50.767
717980,17100,41.255
717980,17400,43.711
717980,17700,47.276
717980,18000,49.75
717980,18300,45.973
717980,18600,42.989
