station,t,veh_5min
716857,0,27
716857,300,131
716857,600,177
716857,900,188
716857,1200,220
716857,1500,195
716857,1800,200
716857,2100,202
716857,2400,228
716857,2700,259
716857,3000,257
716857,3300,277
716857,3600,287
716857,3900,299
716857,4200,325
716857,4500,353
716857,4800,342
716857,5100,362
716857,5400,361
716857,5700,346
716857,6000,318
716857,6300,330
716857,6600,334
716857,6900,325
716857,7200,380
716857,7500,327
716857,7800,351
716857,8100,324
716857,8400,371
716857,8700,355
716857,9000,334
716857,9300,354
716857,9600,325
716857,9900,338
716857,10200,333
716857,10500,369
716857,10800,345
716857,11100,348
716857,11400,364
716857,11700,341
716857,12000,351
716857,12300,359
716857,12600,322
716857,12900,322
716857,13200,344
716857,13500,337
716857,13800,352
716857,14100,315
716857,14400,327
716857,14700,360
716857,15000,325
716857,15300,295
716857,15600,289
716857,15900,298
716857,16200,307
716857,16500,292
716857,16800,314
716857,17100,346
716857,17400,313
716857,17700,336
716857,18000,347
716857,18300,351
716857,18600,333
716857,18900,341
716857,19200,357
716857,19500,331
716857,19800,344
716857,20100,369
716857,20400,346
716857,20700,359
716857,21000,412
716857,21300,349
716857,21600,373
716857,21900,395
716857,22200,362
716857,22500,355
716857,22800,378
716857,23100,372
717980,0,32
717980,300,136
717980,600,180
717980,900,181
717980,1200,227
717980,1500,187
717980,1800,197
717980,2100,207
717980,2400,228
717980,2700,257
717980,3000,253
717980,3300,278
717980,3600,289
717980,3900,297
717980,4200,331
717980,4500,353
717980,4800,344
717980,5100,360
717980,5400,363
717980,5700,334
717980,6000,313
717980,6300,337
717980,6600,331
717980,6900,331
717980,7200,377
717980,7500,319
717980,7800,351
717980,8100,325
717980,8400,371
717980,8700,349
717980,9000,343
717980,9300,345
717980,9600,307
717980,9900,336
717980,10200,350
717980,10500,367
717980,10800,330
717980,11100,354
717980,11400,363
717980,11700,344
717980,12000,347
717980,12300,352
717980,12600,316
717980,12900,316
717980,13200,339
717980,13500,332
717980,13800,351
717980,14100,323
717980,14400,312
717980,14700,356
717980,15000,321
717980,15300,289
717980,15600,297
717980,15900,294
717980,16200,321
717980,16500,280
717980,16800,318
717980,17100,340
717980,17400,320
717980,17700,334
717980,18000,350
717980,18300,338
717980,18600,334
717980,18900,349
717980,19200,328
717980,19500,352
717980,19800,342
717980,20100,359
717980,20400,351
717980,20700,361
717980,21000,402
717980,21300,353
717980,21600,374
717980,21900,388
717980,22200,359
717980,22500,357
717980,22800,369
717980,23100,371
717983,0,198
717983,300,235
717983,600,248
717983,900,282
717983,1200,291
717983,1500,261
717983,1800,241
717983,2100,290
717983,2400,297
717983,2700,308
717983,3000,338
717983,3300,350
717983,3600,394
717983,3900,420
717983,4200,450
717983,4500,460
717983,4800,459
717983,5100,397
717983,5400,376
717983,5700,367
717983,6000,369
717983,6300,371
717983,6600,357
717983,6900,341
717983,7200,339
717983,7500,351
717983,7800,330
717983,8100,278
717983,8400,292
717983,8700,325
717983,9000,327
717983,9300,296
717983,9600,273
717983,9900,303
717983,10200,292
717983,10500,291
717983,10800,290
717983,11100,228
717983,11400,326
717983,11700,324
717983,12000,299
717983,12300,301
717983,12600,293
717983,12900,349
717983,13200,334
717983,13500,322
717983,13800,336
717983,14100,290
717983,14400,318
717983,14700,318
717983,15000,349
717983,15300,344
717983,15600,340
717983,15900,315
717983,16200,287
717983,16500,298
717983,16800,315
717983,17100,340
717983,17400,333
717983,17700,350
717983,18000,361
717983,18300,328
717983,18600,345
717983,18900,336
717983,19200,374
717983,19500,288
717983,19800,241
717983,20100,211
717983,20400,225
717983,20700,255
717983,21000,275
717983,21300,260
717983,21600,219
717983,21900,259
717983,22200,225
717983,22500,241
717983,22800,259
717983,23100,232
717986,0,44
717986,300,139
717986,600,150
717986,900,173
717986,1200,194
717986,1500,160
717986,1800,179
717986,2100,184
717986,2400,203
717986,2700,225
717986,3000,220
717986,3300,256
717986,3600,241
717986,3900,270
717986,4200,274
717986,4500,309
717986,4800,287
717986,5100,321
717986,5400,308
717986,5700,283
717986,6000,288
717986,6300,289
717986,6600,284
717986,6900,303
717986,7200,314
717986,7500,296
717986,7800,287
717986,8100,343
717986,8400,300
717986,8700,298
717986,9000,304
717986,9300,303
717986,9600,308
717986,9900,268
717986,10200,311
717986,10500,314
717986,10800,295
717986,11100,286
717986,11400,323
717986,11700,310
717986,12000,292
717986,12300,277
717986,12600,273
717986,12900,283
717986,13200,279
717986,13500,296
717986,13800,279
717986,14100,274
717986,14400,312
717986,14700,295
717986,15000,272
717986,15300,242
717986,15600,279
717986,15900,252
717986,16200,271
717986,16500,218
717986,16800,322
717986,17100,294
717986,17400,293
717986,17700,302
717986,18000,287
717986,18300,308
717986,18600,306
717986,18900,305
717986,19200,296
717986,19500,300
717986,19800,310
717986,20100,290
717986,20400,309
717986,20700,321
717986,21000,315
717986,21300,303
717986,21600,334
717986,21900,329
717986,22200,307
717986,22500,302
717986,22800,304
717986,23100,326
717989,0,37
717989,300,142
717989,600,148
717989,900,166
717989,1200,194
717989,1500,155
717989,1800,169
717989,2100,180
717989,2400,192
717989,2700,213
717989,3000,214
717989,3300,246
717989,3600,230
717989,3900,259
717989,4200,263
717989,4500,299
717989,4800,282
717989,5100,312
717989,5400,304
717989,5700,280
717989,6000,287
717989,6300,275
717989,6600,284
717989,6900,307
717989,7200,303
717989,7500,284
717989,7800,286
717989,8100,320
717989,8400,296
717989,8700,292
717989,9000,305
717989,9300,283
717989,9600,295
717989,9900,259
717989,10200,291
717989,10500,291
717989,10800,275
717989,11100,278
717989,11400,303
717989,11700,298
717989,12000,281
717989,12300,273
717989,12600,269
717989,12900,274
717989,13200,273
717989,13500,292
