timestamp,768984,718151,717983,774359,717992,776266,718147,776290,718320,776203
06/03/2026 00:00:00,63.5,66.9,67.5,64.4,67.3,64.4,67.5,64.4,67,68.2
06/03/2026 00:05:00,59.7,64,65.7,63.7,67,64.4,67.9,64.5,67.2,68.3
06/03/2026 00:10:00,62.4,64.3,63.3,62.6,67,64.4,68.2,64.4,65.4,66.6
06/03/2026 00:15:00,61.4,63.3,62.4,63.3,67,64.4,68.4,64.4,64.4,65.5
06/03/2026 00:20:00,62.1,63,62.2,63,67.1,64.4,68,64.4,65.2,66.4
06/03/2026 00:25:00,63.7,63.4,60.4,64.3,66.8,64.4,68.5,64.4,66,67.3
06/03/2026 00:30:00,64.6,63.8,59.6,63.3,67,64.4,67,64.4,64.2,65.3
06/03/2026 00:35:00,63,63.8,61.5,64.4,67.2,64.4,66.5,64.4,65.4,66.6
06/03/2026 00:40:00,63.2,63.9,61.2,64.3,66.8,64.4,67.9,64.4,62.4,63.4
06/03/2026 00:45:00,62.8,64.5,60.1,64.1,67.1,64.4,67.4,64.4,65,66.2
06/03/2026 00:50:00,63.4,65,62.3,64.2,67,64.4,68.9,64.4,63.6,64.6
06/03/2026 00:55:00,63.6,64.4,62.9,63.3,67.2,64.3,67.8,64.4,64.3,65.5
06/03/2026 01:00:00,62.9,62.9,62.7,63,67,64.4,67.9,64.4,65.9,67
06/03/2026 01:05:00,63.5,63.8,61.3,62.6,67,64.4,68.8,64.4,62,62.9
06/03/2026 01:10:00,63.1,64.1,63.8,63.2,67.3,64.3,69.4,64.3,61.8,62.7
06/03/2026 01:15:00,63,61.6,60.7,62.1,67.1,64.4,68.7,64.4,63.5,64.5
06/03/2026 01:20:00,62.5,62.5,62.2,63.6,67.2,64.4,69.4,64.4,62.7,63.6
06/03/2026 01:25:00,62.3,65,67.3,64.3,67.3,64.4,69,64.4,61.6,62.6
06/03/2026 01:30:00,62.8,63.6,65.3,64.4,66.9,64.4,68.9,64.4,63.9,65
06/03/2026 01:35:00,62.7,65.4,66.4,64.3,66.9,64.4,68.5,64.4,65.5,66.7
06/03/2026 01:40:00,63.1,64.3,62.2,62,67,64.3,69.3,64.3,66.6,67.8
06/03/2026 01:45:00,58.1,58.5,58.4,61.1,66.9,64.4,68.6,64.4,66.5,67.6
06/03/2026 01:50:00,60.9,60.2,59.1,61.3,67.4,64.4,68.3,64.4,66.8,68.1
06/03/2026 01:55:00,61.6,61.6,62.4,63,66.9,64.4,69,64.4,66.5,67.8
06/03/2026 02:00:00,62.3,59.7,58.4,60.7,67.2,64.4,68.7,64.4,66.5,67.7
06/03/2026 02:05:00,62.7,60.2,58.9,61.2,67.3,64.5,69.6,64.5,65.1,66.3
06/03/2026 02:10:00,62.6,63.2,60.9,62.2,67.3,64.4,69.5,64.4,65,66.1
06/03/2026 02:15:00,63,61.7,59.6,61.6,66.9,64.4,69.4,64.4,65.1,66.2
06/03/2026 02:20:00,62.8,62.1,60.9,62.1,66.9,64.4,69.5,64.4,63.9,64.9
06/03/2026 02:25:00,63,63.5,62.6,62.5,66.9,64.4,68.1,64.4,64.4,65.5
06/03/2026 02:30:00,63.3,64.1,64.5,63.7,67.1,64.3,68.1,64.4,65.7,67
06/03/2026 02:35:00,63.3,63.5,62.6,62.4,66.9,64.3,67.7,64.4,66,67.2
06/03/2026 02:40:00,63.5,64,62.8,62,67,64.4,68.8,64.4,65.5,66.5
06/03/2026 02:45:00,62.6,64.4,65.8,64.3,67.2,64.4,69,64.4,66.8,68.1
06/03/2026 02:50:00,63.1,64.8,65.4,64.2,67,64.4,69.1,64.4,64.7,65.8
06/03/2026 02:55:00,63.1,63.5,62.5,63,67.1,64.4,68.6,64.5,65.5,66.7
06/03/2026 03:00:00,63,63.3,63.5,63.7,67.4,64.5,68.5,64.4,64,64.9
06/03/2026 03:05:00,63.1,62.5,61.2,62.2,67.4,64.4,67.2,64.4,65.8,67
06/03/2026 03:10:00,63.4,63.6,62.2,62.4,66.9,64.3,67.2,64.4,66.1,67.2
06/03/2026 03:15:00,63.5,62,60.4,62.8,66.9,64.4,69.8,64.5,66.8,68
06/03/2026 03:20:00,63.8,62.4,59.8,61.6,67.4,64.4,69.1,64.4,68,69.3
06/03/2026 03:25:00,63.3,62.2,61,62.2,67.1,64.4,68.9,64.4,66.2,67.4
06/03/2026 03:30:00,63.4,63.9,63,62.5,67.3,64.4,67.4,64.4,62.8,63.6
06/03/2026 03:35:00,63.5,66.1,66.6,64.5,67.3,64.4,68,64.4,65.2,66.3
06/03/2026 03:40:00,63.7,66.4,67.4,64.5,67.4,64.4,67.2,64.4,65.8,67
06/03/2026 03:45:00,63.6,65.3,64.7,63.2,67.2,64.4,67.6,64.4,62.3,63.3
06/03/2026 03:50:00,62.4,65.6,65.2,63.3,67.1,64.4,67.8,64.4,64.9,66
06/03/2026 03:55:00,63.2,65.5,65.4,64.4,67.4,64.4,68.3,64.4,66,67.2
06/03/2026 04:00:00,62.8,66.7,67.9,64.5,67.1,64.4,69.1,64.4,66.6,67.8
06/03/2026 04:05:00,63.1,65.6,65,64,67.3,64.5,67.3,64.5,65.5,66.7
06/03/2026 04:10:00,64,66.4,65.6,63.8,67.2,64.4,67.8,64.5,64.8,65.8
06/03/2026 04:15:00,62.5,64.3,62.2,61.5,67,64.5,68.7,64.5,65.4,66.6
06/03/2026 04:20:00,63.6,66.2,65.4,63.2,67.3,64.4,68.9,64.4,63.9,65
06/03/2026 04:25:00,64.5,67.2,66.2,63.5,67.1,64.5,67.7,64.4,66.3,67.5
06/03/2026 04:30:00,64.4,66.8,64.4,62.1,67.1,64.5,67.5,64.5,67,68.3
06/03/2026 04:35:00,63.3,67,66.9,64.4,67.2,64.6,67.6,64.6,69.6,71
06/03/2026 04:40:00,64.3,69.1,69.5,64.5,67.3,64.5,67.5,64.5,67.8,69.1
06/03/2026 04:45:00,63.9,70.3,71.8,65.8,67.2,64.6,66.9,64.6,69.3,70.7
06/03/2026 04:50:00,64,70.5,72.1,65.8,67.3,64.6,67.8,64.6,69.8,71.3
06/03/2026 04:55:00,64.5,68.8,68.2,64.5,67.1,64.5,66.9,64.4,68.1,69.4
06/03/2026 05:00:00,64.8,69.2,67.5,64.5,67.2,64.5,66.9,64.5,66.8,68
06/03/2026 05:05:00,64.3,68.7,67.4,63.9,67.3,64.5,66.7,64.5,69,70.4
06/03/2026 05:10:00,64.9,69.5,68.6,64.6,67.5,64.5,66.2,64.5,67.5,68.7
06/03/2026 05:15:00,64.8,70.7,70.5,65,67.3,64.5,66.8,64.5,67.6,69
06/03/2026 05:20:00,65,71.8,72.7,66.1,67.5,64.6,67,64.6,70.1,71.7
06/03/2026 05:25:00,64.8,71.7,73.4,66.9,67.3,64.7,67.1,64.7,71.8,73.5
06/03/2026 05:30:00,64.1,70.2,71.6,65.3,67.2,64.6,67,64.6,73,74.7
06/03/2026 05:35:00,63.7,70.9,72.5,65.2,67.3,64.6,67.1,64.6,70.9,72.4
06/03/2026 05:40:00,61.7,68,69.9,64.9,67.2,64.5,66.5,64.5,72.2,73.9
06/03/2026 05:45:00,56.5,59,63.3,61.5,66.9,64.5,66.9,64.5,72.2,73.8
06/03/2026 05:50:00,45.9,45.1,54.4,57.1,66.8,64.5,67.6,64.5,69.2,70.7
06/03/2026 05:55:00,38.6,35.4,47.4,53.2,67,64.5,66.4,64.5,69.1,70.5
06/03/2026 06:00:00,33.9,30.5,45.4,52.2,66.9,64.4,65.7,64.4,63.3,64.4
06/03/2026 06:05:00,36,32.1,47.4,52.1,66.8,64.3,64.2,64.3,61.4,62.3
06/03/2026 06:10:00,36.1,32,46.8,53.3,66.7,64.3,64.5,64.3,57,57.6
06/03/2026 06:15:00,33.1,27.5,42.9,50.9,66.9,64.2,64.7,64.2,58.8,59.5
06/03/2026 06:20:00,31.9,26.7,42.7,50.7,66.9,64.2,65.3,64.2,57.9,58.6
06/03/2026 06:25:00,30.5,25.4,42.8,49.9,67.1,64.2,65.8,64.1,59.4,60.2
06/03/2026 06:30:00,31.6,27.2,43.3,49.8,67,64.2,65.8,64.2,58.5,59.2
06/03/2026 06:35:00,33.4,29,43.4,50,66.7,64.2,65.6,64.2,56.9,57.5
06/03/2026 06:40:00,31.8,27.2,42.2,49.9,66.6,64.1,65.5,64.1,57.7,58.4
06/03/2026 06:45:00,29.5,24.5,40.4,48.3,66.6,64.2,65.4,64.1,59,59.7
06/03/2026 06:50:00,28.5,24.2,40.5,49.8,66.6,64.1,65.5,64.1,60.3,61.1
06/03/2026 06:55:00,28.8,23.4,40.9,49.2,66.5,64.1,65.7,64.1,60.5,61.3
06/03/2026 07:00:00,29.1,23.7,39.8,49.2,66.7,64.2,66.4,64.1,62.9,64
06/03/2026 07:05:00,28.4,21.9,39.1,48.4,66.5,64.2,66.2,64.2,59.4,60.2
06/03/2026 07:10:00,28.5,21.7,38.3,47.3,66.9,64.1,66,64.1,54.2,54.6
