timestamp,768984,718151,717983,774359,717992,776266,718147,776290,718320,776203
06/03/2026 00:00:00,238,149,149,177,145,146,115,144,168,136
06/03/2026 00:05:00,220,142,145,164,138,172,147,170,190,155
06/03/2026 00:10:00,254,148,137,166,136,161,143,159,219,180
06/03/2026 00:15:00,238,140,140,171,135,140,111,138,189,154
06/03/2026 00:20:00,203,133,137,166,137,132,100,129,207,170
06/03/2026 00:25:00,240,145,146,175,152,157,131,155,186,153
06/03/2026 00:30:00,247,133,129,154,121,136,106,133,185,152
06/03/2026 00:35:00,220,121,115,151,131,159,127,156,181,150
06/03/2026 00:40:00,187,100,104,144,133,127,100,125,184,149
06/03/2026 00:45:00,231,125,126,137,105,113,84,111,161,131
06/03/2026 00:50:00,206,109,112,147,129,129,103,127,187,153
06/03/2026 00:55:00,197,87,87,121,90,118,92,115,159,128
06/03/2026 01:00:00,197,100,102,131,92,106,79,103,148,125
06/03/2026 01:05:00,220,98,94,129,109,127,104,125,162,133
06/03/2026 01:10:00,193,89,85,117,88,112,94,109,162,133
06/03/2026 01:15:00,188,115,122,155,129,134,104,132,173,143
06/03/2026 01:20:00,214,103,100,138,118,134,113,133,173,142
06/03/2026 01:25:00,197,95,96,124,91,128,104,125,175,143
06/03/2026 01:30:00,203,94,93,138,119,120,90,118,158,129
06/03/2026 01:35:00,199,97,94,128,112,113,87,111,167,137
06/03/2026 01:40:00,210,108,103,124,103,108,88,106,152,125
06/03/2026 01:45:00,215,102,102,100,75,129,104,128,152,122
06/03/2026 01:50:00,193,86,86,125,109,135,106,133,152,124
06/03/2026 01:55:00,159,72,80,116,97,95,66,94,177,142
06/03/2026 02:00:00,165,92,107,134,90,117,96,115,134,111
06/03/2026 02:05:00,159,72,76,112,87,112,88,111,155,126
06/03/2026 02:10:00,206,86,75,112,97,106,88,103,158,128
06/03/2026 02:15:00,187,81,80,108,86,97,72,94,159,131
06/03/2026 02:20:00,179,83,84,121,109,117,97,115,159,130
06/03/2026 02:25:00,187,93,93,125,106,103,75,100,157,131
06/03/2026 02:30:00,171,95,104,135,108,136,107,133,164,135
06/03/2026 02:35:00,179,85,91,116,96,118,93,116,146,118
06/03/2026 02:40:00,206,108,99,120,101,120,89,117,163,134
06/03/2026 02:45:00,193,99,106,136,108,133,109,130,161,131
06/03/2026 02:50:00,176,81,77,109,84,104,75,102,150,124
06/03/2026 02:55:00,199,91,89,124,105,110,78,108,156,129
06/03/2026 03:00:00,187,88,87,123,97,120,98,119,161,134
06/03/2026 03:05:00,183,87,88,119,88,108,75,106,151,123
06/03/2026 03:10:00,193,83,82,105,86,107,84,105,145,120
06/03/2026 03:15:00,203,110,109,132,105,128,113,125,168,137
06/03/2026 03:20:00,215,104,99,140,108,141,111,138,175,143
06/03/2026 03:25:00,197,106,108,143,129,142,112,140,177,145
06/03/2026 03:30:00,214,111,107,132,83,145,111,143,169,138
06/03/2026 03:35:00,238,131,127,161,139,160,135,159,170,138
06/03/2026 03:40:00,210,124,122,151,124,193,153,192,172,138
06/03/2026 03:45:00,262,173,168,188,159,194,169,192,207,168
06/03/2026 03:50:00,257,155,148,156,128,163,134,160,205,168
06/03/2026 03:55:00,197,109,110,143,115,166,143,164,188,152
06/03/2026 04:00:00,234,126,114,142,124,135,115,133,202,166
06/03/2026 04:05:00,274,141,117,144,124,169,136,167,204,167
06/03/2026 04:10:00,271,150,134,164,128,177,156,175,201,163
06/03/2026 04:15:00,257,154,149,160,144,206,183,204,233,190
06/03/2026 04:20:00,271,164,151,164,131,189,166,188,210,171
06/03/2026 04:25:00,345,211,190,198,160,227,203,226,209,171
06/03/2026 04:30:00,353,199,169,174,163,267,244,266,252,206
